"cellId","origId","iceLabel","Points:0","Points:1","Points:2"
1335,1424,0,1.9229,0.027487,6.0317e-08
1393,1425,0,1.9305,0.03137,3.4405e-07
1275,1433,0,1.9157,0.025933,-1.1004e-06
1835,1402,0,1.8668,0.052699,-1.0062e-07
1675,1412,0,1.8958,0.044902,-3.8757e-08
1216,1422,0,1.8879,0.024306,2.0006e-07
1565,1428,0,1.884,0.038116,-4.266e-07
1218,1427,0,1.8511,0.022811,2.9434e-07
1337,1432,0,1.8642,0.029252,-1.3977e-09
1836,1387,0,1.8293,0.051349,1.0164e-06
1157,1384,0,1.8139,0.021785,2.1122e-07
1514,1431,0,1.8033,0.037241,-8.266e-08
1623,1434,0,1.8092,0.040436,-4.9019e-08
1733,1430,0,1.7811,0.047233,-4.1172e-08
1280,1418,0,1.7803,0.025062,-5.5087e-08
1679,1409,0,1.7845,0.042768,-2.2682e-08
1340,1436,0,1.7952,0.029661,-7.0436e-07
1569,1426,0,1.7802,0.037766,-4.1462e-07
1457,1438,0,1.7628,0.033326,2.8848e-07
1515,1444,0,1.7667,0.036625,-1.5836e-07
1516,1341,0,1.7511,0.035306,-5.2591e-08
1682,1417,0,1.7296,0.044356,-5.7821e-07
1459,1439,0,1.7119,0.033447,8.0444e-09
1101,1437,0,1.6674,0.018393,3.0438e-07
1103,1440,0,1.6355,0.017415,-3.0723e-08
1520,1443,0,1.6626,0.037545,-4.1328e-07
1793,1326,0,1.6342,0.04924,3.3856e-07
1347,1449,0,1.6286,0.027992,-5.6251e-07
1632,1441,0,1.6104,0.042099,4.341e-07
1633,1447,0,1.5962,0.041339,4.6836e-07
1690,1442,0,1.5422,0.043059,3.144e-07
1580,1455,0,1.5474,0.038348,1.3471e-07
1526,1457,0,1.5227,0.03622,3.6199e-09
1903,1404,0,1.5052,0.054399,-1.3632e-07
1747,1452,0,1.4987,0.047366,7.0655e-10
1529,1429,0,1.4761,0.036176,-1.3091e-08
1529,1464,0,1.4737,0.037147,-2.2885e-07
1854,1390,0,1.4582,0.052155,-6.2858e-08
1529,1460,0,1.4662,0.035789,-3.0269e-08
1639,1445,0,1.47,0.042216,3.3165e-07
1695,1454,0,1.4533,0.043238,5.0986e-07
1532,1466,0,1.4162,0.035668,5.9748e-07
1533,1357,0,1.4077,0.035326,-5.0549e-07
1643,1461,0,1.4001,0.042281,-6.4044e-07
