Area,Length,Points_0,Points_1,Points_2,Points_Magnitude,VertexCount,Volume,Block Number,vtkOriginalCellIds,Point ID,vtkOriginalPointIds
0,0,0.580447,0.111537,0.0568309,0.593792,0,1.21756e-07,1,201783,602,271951
0,0,0.56503,0.110352,0.056227,0.578444,0,1.20337e-07,1,201814,603,271950
0,0,0.56503,0.115167,0.0477037,0.578617,0,1.20443e-07,1,201972,604,244314
0,0,0.549906,0.113954,0.0472012,0.563569,0,1.18028e-07,1,201971,605,244313
0,0,0.549906,0.113217,0.0468961,0.563395,0,1.17498e-07,1,201877,606,244125
0,0,0.56503,0.111069,0.0565925,0.578617,0,1.20443e-07,1,201972,607,272138
0,0,0.549906,0.109899,0.0559964,0.563569,0,1.18028e-07,1,201971,608,272137
0,0,0.549906,0.109189,0.0556345,0.563395,0,1.17498e-07,1,201877,609,271949
0,0,0.580447,0.116404,0.048216,0.593964,0,1.22858e-07,1,201972,610,244315
0,0,0.580447,0.112262,0.0572003,0.593964,0,1.22858e-07,1,201972,611,272139
0,0,0.56503,0.115913,0.0480126,0.578791,0,1.21536e-07,1,202161,612,244502
0,0,0.549906,0.114692,0.0475069,0.563744,0,1.19096e-07,1,202160,613,244501
0,0,0.56503,0.111788,0.056959,0.578791,0,1.21536e-07,1,202161,614,272326
0,0,0.549906,0.110611,0.0563591,0.563744,0,1.19096e-07,1,202160,615,272325
0,0,0.580447,0.117157,0.0485281,0.594138,0,1.23975e-07,1,202161,616,244503
0,0,0.580447,0.112989,0.0575706,0.594138,0,1.23975e-07,1,202161,617,272327
0,0,0.56503,0.11666,0.0483224,0.578967,0,1.22727e-07,1,202318,618,244690
0,0,0.549906,0.115432,0.0478135,0.563921,0,1.21821e-07,1,202349,619,244689
0,0,0.56503,0.11251,0.0573265,0.578967,0,1.22727e-07,1,202318,620,272514
0,0,0.549906,0.111325,0.0567228,0.563921,0,1.21821e-07,1,202349,621,272513
0,0,0.580447,0.117913,0.0488411,0.594313,0,1.24537e-07,1,202256,622,244691
0,0,0.580447,0.113717,0.0579418,0.594313,0,1.24537e-07,1,202256,623,272515
0,0,0.56503,0.117431,0.0486414,0.57915,0,1.25028e-07,1,202538,624,244878
0,0,0.549906,0.116194,0.0481291,0.564104,0,1.25028e-07,1,202538,625,244877
0,0,0.56503,0.113252,0.057705,0.57915,0,1.25028e-07,1,202538,626,272702
0,0,0.549906,0.11206,0.0570973,0.564104,0,1.25028e-07,1,202538,627,272701
0,0,0.56503,0.118208,0.0489632,0.579335,0,1.28324e-07,1,202727,628,245066
0,0,0.549906,0.116964,0.0484482,0.564291,0,1.27535e-07,1,202758,629,245065
0,0,0.56503,0.114002,0.0580868,0.579335,0,1.28324e-07,1,202727,630,272890
0,0,0.549906,0.112803,0.0574758,0.564291,0,1.27535e-07,1,202758,631,272889
0,0,0.549906,0.117758,0.0487769,0.564484,0,1.31946e-07,1,202916,632,245253
0,0,0.535069,0.116533,0.0482695,0.549735,0,1.29622e-07,1,202915,633,245252
0,0,0.535069,0.115744,0.0479429,0.549539,0,1.25959e-07,1,202821,634,245064
0,0,0.549906,0.113568,0.0578657,0.564484,0,1.31946e-07,1,202916,635,273077
0,0,0.535069,0.112387,0.0572638,0.549735,0,1.29622e-07,1,202915,636,273076
0,0,0.535069,0.111626,0.0568764,0.549539,0,1.25959e-07,1,202821,637,272888
0,0,0.56503,0.119007,0.0492941,0.579527,0,1.3427e-07,1,202916,638,245254
0,0,0.56503,0.114772,0.0584793,0.579527,0,1.3427e-07,1,202916,639,273078
0,0,0.549906,0.118591,0.0491221,0.564689,0,1.38277e-07,1,203073,640,245441
0,0,0.535069,0.117362,0.0486131,0.549941,0,1.38447e-07,1,203104,641,245440
0,0,0.549906,0.114371,0.0582752,0.564689,0,1.38277e-07,1,203073,642,273265
0,0,0.535069,0.113186,0.0576714,0.549941,0,1.38447e-07,1,203104,643,273264
0,0,0.56503,0.119844,0.0496409,0.579729,0,1.37939e-07,1,203011,644,245442
0,0,0.56503,0.115579,0.0588907,0.579729,0,1.37939e-07,1,203011,645,273266
0,0,0.549906,0.119482,0.0494909,0.564908,0,1.50452e-07,1,203293,646,245629
0,0,0.535069,0.11825,0.0489808,0.550164,0,1.50452e-07,1,203293,647,245628
0,0,0.549906,0.11523,0.0587128,0.564908,0,1.50452e-07,1,203293,648,273453
0,0,0.535069,0.114043,0.0581076,0.550164,0,1.50452e-07,1,203293,649,273452
0,0,0.549906,0.120449,0.0498916,0.565149,0,1.66045e-07,1,203482,650,245817
0,0,0.535069,0.119216,0.0493807,0.550408,0,1.67229e-07,1,203513,651,245816
0,0,0.549906,0.116163,0.0591881,0.565149,0,1.66045e-07,1,203482,652,273641
0,0,0.535069,0.114974,0.058582,0.550408,0,1.67229e-07,1,203513,653,273640
0,0,0.535069,0.12028,0.0498216,0.550679,0,1.82992e-07,1,203671,654,246004
0,0,0.520512,0.119069,0.04932,0.53623,0,1.80267e-07,1,203670,655,246003
0,0,0.520512,0.118006,0.0488795,0.535955,0,1.69597e-07,1,203576,656,245815
0,0,0.535069,0.116,0.059105,0.550679,0,1.82992e-07,1,203671,657,273828
0,0,0.520512,0.114832,0.05851,0.53623,0,1.80267e-07,1,203670,658,273827
0,0,0.520512,0.113807,0.0579874,0.535955,0,1.69597e-07,1,203576,659,273639
0,0,0.549906,0.121514,0.0503328,0.565416,0,1.85717e-07,1,203671,660,246005
0,0,0.549906,0.117191,0.0597116,0.565416,0,1.85717e-07,1,203671,661,273829
0,0,0.535069,0.121467,0.0503131,0.550984,0,2.01562e-07,1,203828,662,246192
0,0,0.520512,0.120255,0.0498114,0.53654,0,2.04024e-07,1,203859,663,246191
0,0,0.535069,0.117145,0.0596881,0.550984,0,2.01562e-07,1,203828,664,274016
0,0,0.520512,0.115976,0.059093,0.53654,0,2.04024e-07,1,203859,665,274015
0,0,0.549906,0.122701,0.0508245,0.565716,0,1.96639e-07,1,203766,666,246193
0,0,0.549906,0.118335,0.0602948,0.565716,0,1.96639e-07,1,203766,667,274017
0,0,0.535068,0.122802,0.0508661,0.551331,0,2.32998e-07,1,204048,668,246380
0,0,0.520512,0.121591,0.0503645,0.536893,0,2.35971e-07,1,204079,669,246379
0,0,0.535068,0.118432,0.0603442,0.551331,0,2.32998e-07,1,204048,670,274204
0,0,0.520512,0.117264,0.0597491,0.536893,0,2.35971e-07,1,204079,671,274203
0,0,0.520512,0.123104,0.0509913,0.537296,0,2.64301e-07,1,204237,672,246567
0,0,0.50623,0.121916,0.0504995,0.523147,0,2.60564e-07,1,204236,673,246566
0,0,0.50623,0.120403,0.0498724,0.522736,0,2.41916e-07,1,204142,674,246378
0,0,0.520512,0.118724,0.0604927,0.537296,0,2.64301e-07,1,204237,675,274391
0,0,0.50623,0.117579,0.0599092,0.523147,0,2.60564e-07,1,204236,676,274390
0,0,0.50623,0.116118,0.0591653,0.522736,0,2.41916e-07,1,204142,677,274202
0,0,0.535068,0.124314,0.0514926,0.551728,0,2.68038e-07,1,204237,678,246568
0,0,0.535068,0.119891,0.0610874,0.551728,0,2.68038e-07,1,204237,679,274392
0,0,0.520512,0.124827,0.0517052,0.537762,0,2.96787e-07,1,204394,680,246755
0,0,0.50623,0.123641,0.0512137,0.523621,0,3.06072e-07,1,204456,681,246754
0,0,0.520512,0.120386,0.0613396,0.537762,0,2.96787e-07,1,204394,682,274579
0,0,0.50623,0.119242,0.0607566,0.523621,0,3.06072e-07,1,204456,683,274578
0,0,0.535068,0.126037,0.0522061,0.552186,0,2.8719e-07,1,204332,684,246756
0,0,0.535068,0.121552,0.0619338,0.552186,0,2.8719e-07,1,204332,685,274580
0,0,0.50623,0.125612,0.0520303,0.524171,0,3.45921e-07,1,204614,686,246942
0,0,0.492218,0.124449,0.0515485,0.510317,0,3.41104e-07,1,204613,687,246941
0,0,0.492218,0.122477,0.0507316,0.509757,0,3.15044e-07,1,204519,688,246753
0,0,0.50623,0.121143,0.0617253,0.524171,0,3.45921e-07,1,204614,689,274766
0,0,0.492218,0.120021,0.0611538,0.510317,0,3.41104e-07,1,204613,690,274765
0,0,0.492218,0.118119,0.0601846,0.509757,0,3.15044e-07,1,204519,691,274577
0,0,0.520512,0.126798,0.0525213,0.538302,0,3.50739e-07,1,204614,692,246943
0,0,0.520512,0.122286,0.0623078,0.538302,0,3.50739e-07,1,204614,693,274767
0,0,0.50623,0.127871,0.052966,0.52481,0,3.91392e-07,1,204771,694,247130
0,0,0.492218,0.126709,0.0524847,0.510968,0,4.04815e-07,1,204833,695,247129
0,0,0.50623,0.123321,0.0628353,0.52481,0,3.91392e-07,1,204771,696,274954
0,0,0.492218,0.122201,0.0622644,0.510968,0,4.04815e-07,1,204833,697,274953
0,0,0.520512,0.129055,0.0534565,0.53893,0,3.77519e-07,1,204709,698,247131
0,0,0.520512,0.124463,0.0634173,0.53893,0,3.77519e-07,1,204709,699,274955
0,0,0.492218,0.129303,0.053559,0.511729,0,4.45879e-07,1,204959,700,247317
0,0,0.478469,0.128164,0.0530871,0.498173,0,4.61739e-07,1,205021,701,247316
0,0,0.478469,0.125569,0.0520124,0.497399,0,4.17787e-07,1,204896,702,247128
0,0,0.492218,0.124702,0.0635388,0.511729,0,4.45879e-07,1,204959,703,275141
0,0,0.478469,0.123603,0.062979,0.498173,0,4.61739e-07,1,205021,704,275140
0,0,0.478469,0.121101,0.0617041,0.497399,0,4.17787e-07,1,204896,705,274952
0,0,0.50623,0.130464,0.0540399,0.525557,0,4.29493e-07,1,204897,706,247318
0,0,0.50623,0.125822,0.0641094,0.525557,0,4.29493e-07,1,204897,707,275142
0,0,0.478469,0.131143,0.0543214,0.499081,0,5.09713e-07,1,205147,708,247504
0,0,0.464978,0.130026,0.0538586,0.485811,0,5.28455e-07,1,205209,709,247503
0,0,0.464978,0.127046,0.0526241,0.484886,0,4.77072e-07,1,205084,710,247315
0,0,0.478469,0.126477,0.0644433,0.499081,0,5.09713e-07,1,205147,711,275328
0,0,0.464978,0.1254,0.0638943,0.485811,0,5.28455e-07,1,205209,712,275327
0,0,0.464978,0.122525,0.0624298,0.484886,0,4.77072e-07,1,205084,713,275139
0,0,0.492218,0.132282,0.054793,0.51262,0,4.90358e-07,1,205085,714,247505
0,0,0.492218,0.127575,0.0650028,0.51262,0,4.90358e-07,1,205085,715,275329
0,0,0.464978,0.13345,0.0552768,0.486897,0,5.84617e-07,1,205335,716,247691
0,0,0.451741,0.132354,0.0548228,0.473912,0,6.0681e-07,1,205397,717,247690
0,0,0.451741,0.12893,0.0534045,0.472805,0,5.46585e-07,1,205272,718,247502
0,0,0.464978,0.128702,0.0655768,0.486897,0,5.84617e-07,1,205335,719,275515
0,0,0.451741,0.127645,0.0650382,0.473912,0,6.0681e-07,1,205397,720,275514
0,0,0.451741,0.124342,0.0633556,0.472805,0,5.46585e-07,1,205272,721,275326
0,0,0.478469,0.134567,0.0557395,0.500148,0,5.6171e-07,1,205273,722,247692
0,0,0.478469,0.129779,0.0661257,0.500148,0,5.6171e-07,1,205273,723,275516
0,0,0.451741,0.136288,0.0564522,0.475216,0,6.72754e-07,1,205523,724,247878
0,0,0.438751,0.135212,0.0560065,0.462517,0,6.99118e-07,1,205585,725,247877
0,0,0.438751,0.131278,0.0543773,0.461187,0,6.28288e-07,1,205460,726,247689
0,0,0.451741,0.131438,0.0669711,0.475216,0,6.72754e-07,1,205523,727,275702
0,0,0.438751,0.130401,0.0664424,0.462517,0,6.99118e-07,1,205585,728,275701
0,0,0.438751,0.126607,0.0645097,0.461187,0,6.28288e-07,1,205460,729,275513
0,0,0.464978,0.137384,0.0569063,0.488177,0,6.45557e-07,1,205461,730,247879
0,0,0.464978,0.132496,0.0675099,0.488177,0,6.45557e-07,1,205461,731,275703
0,0,0.426005,0.134156,0.0555692,0.450074,0,7.15058e-07,1,205647,732,247876
0,0,0.426005,0.138672,0.0574398,0.451675,0,7.82578e-07,1,205742,733,248064
0,0,0.413499,0.137635,0.0570103,0.439516,0,7.8698e-07,1,205772,734,248063
0,0,0.413499,0.13312,0.0551401,0.437884,0,7.05468e-07,1,205647,735,247875
0,0,0.426005,0.129382,0.0659236,0.450074,0,7.15058e-07,1,205647,736,275700
0,0,0.426005,0.133738,0.0681428,0.451675,0,7.82578e-07,1,205742,737,275888
0,0,0.413499,0.132738,0.0676333,0.439516,0,7.8698e-07,1,205772,738,275887
0,0,0.413499,0.128383,0.0654146,0.437884,0,7.05468e-07,1,205647,739,275699
0,0,0.438751,0.139729,0.0578776,0.464087,0,7.76837e-07,1,205711,740,248065
0,0,0.438751,0.134757,0.0686621,0.464087,0,7.76837e-07,1,205711,741,275889
0,0,0.45174,0.140806,0.0583237,0.476757,0,7.44417e-07,1,205649,742,248066
0,0,0.45174,0.135796,0.0691914,0.476757,0,7.44417e-07,1,205649,743,275890
0,0,0.413499,0.142818,0.059157,0.441449,0,8.76646e-07,1,205898,744,248251
0,0,0.401226,0.141798,0.0587348,0.42958,0,9.13425e-07,1,205960,745,248250
0,0,0.401226,0.136617,0.0565888,0.427609,0,8.16723e-07,1,205835,746,248062
0,0,0.413499,0.137736,0.07018,0.441449,0,8.76646e-07,1,205898,747,276075
0,0,0.401226,0.136753,0.0696791,0.42958,0,9.13425e-07,1,205960,748,276074
0,0,0.401226,0.131756,0.0671332,0.427609,0,8.16723e-07,1,205835,749,275886
0,0,0.426005,0.143857,0.0595873,0.45357,0,8.50098e-07,1,205836,750,248252
0,0,0.426005,0.138738,0.0706905,0.45357,0,8.50098e-07,1,205836,751,276076
0,0,0.438751,0.144915,0.0600259,0.465946,0,8.61446e-07,1,205837,752,248253
0,0,0.438751,0.139759,0.0712107,0.465946,0,8.61446e-07,1,205837,753,276077
0,0,0.389184,0.140798,0.0583205,0.417959,0,9.36764e-07,1,206022,754,248249
0,0,0.389184,0.14674,0.0607817,0.420347,0,9.93615e-07,1,206085,755,248437
0,0,0.377368,0.145756,0.0603741,0.409019,0,1.03686e-06,1,206147,756,248436
0,0,0.377368,0.139817,0.057914,0.406583,0,9.24439e-07,1,206022,757,248248
0,0,0.389184,0.135788,0.0691876,0.417959,0,9.36764e-07,1,206022,758,276073
0,0,0.389184,0.141519,0.0721074,0.420347,0,9.93615e-07,1,206085,759,276261
0,0,0.377368,0.14057,0.0716238,0.409019,0,1.03686e-06,1,206147,760,276260
0,0,0.377368,0.134842,0.0687054,0.406583,0,9.24439e-07,1,206022,761,276072
0,0,0.401226,0.147743,0.0611971,0.431921,0,9.61777e-07,1,206023,762,248438
0,0,0.401226,0.142486,0.0726002,0.431921,0,9.61777e-07,1,206023,763,276262
0,0,0.413499,0.148765,0.0616205,0.443744,0,9.74465e-07,1,206024,764,248439
0,0,0.413499,0.143472,0.0731025,0.443744,0,9.74465e-07,1,206024,765,276263
0,0,0.365775,0.14479,0.0599741,0.397935,0,1.06496e-06,1,206209,766,248435
0,0,0.365775,0.151597,0.0627936,0.400894,0,1.13021e-06,1,206272,767,248623
0,0,0.354399,0.150646,0.0623997,0.390111,0,1.18018e-06,1,206334,768,248622
0,0,0.354399,0.143843,0.0595817,0.387091,0,1.0511e-06,1,206209,769,248434
0,0,0.365775,0.139638,0.0711493,0.397935,0,1.06496e-06,1,206209,770,276259
0,0,0.365775,0.146203,0.0744942,0.400894,0,1.13021e-06,1,206272,771,276447
0,0,0.354399,0.145286,0.0740269,0.390111,0,1.18018e-06,1,206334,772,276446
0,0,0.354399,0.138725,0.0706838,0.387091,0,1.0511e-06,1,206209,773,276258
0,0,0.377368,0.152566,0.0631951,0.411919,0,1.09306e-06,1,206210,774,248624
0,0,0.377368,0.147138,0.0749705,0.411919,0,1.09306e-06,1,206210,775,276448
0,0,0.389184,0.153554,0.0636043,0.423189,0,1.10732e-06,1,206211,776,248625
0,0,0.389184,0.148091,0.0754559,0.423189,0,1.10732e-06,1,206211,777,276449
0,0,0.33229,0.148798,0.061634,0.369264,0,1.18245e-06,1,206395,778,248620
0,0,0.33229,0.156566,0.0648517,0.373008,0,1.25735e-06,1,206458,779,248808
0,0,0.321549,0.155664,0.0644782,0.363018,0,1.31547e-06,1,206520,780,248807
0,0,0.321549,0.1479,0.0612621,0.359195,0,1.1673e-06,1,206395,781,248619
0,0,0.33229,0.143503,0.0731186,0.369264,0,1.18245e-06,1,206395,782,276444
0,0,0.33229,0.150995,0.0769358,0.373008,0,1.25735e-06,1,206458,783,276632
0,0,0.321549,0.150125,0.0764927,0.363018,0,1.31547e-06,1,206520,784,276631
0,0,0.321549,0.142637,0.0726773,0.359195,0,1.1673e-06,1,206395,785,276443
0,0,0.343239,0.149713,0.0620132,0.379569,0,1.21317e-06,1,206396,786,248621
0,0,0.343239,0.157485,0.0652325,0.383236,0,1.21317e-06,1,206396,787,248809
0,0,0.343239,0.144386,0.0735684,0.379569,0,1.21317e-06,1,206396,788,276445
0,0,0.343239,0.151882,0.0773876,0.383236,0,1.21317e-06,1,206396,789,276633
0,0,0.354399,0.158422,0.0656207,0.393704,0,1.24472e-06,1,206397,790,248810
0,0,0.354399,0.152785,0.0778481,0.393704,0,1.24472e-06,1,206397,791,276634
0,0,0.365774,0.159377,0.0660163,0.404414,0,1.26071e-06,1,206398,792,248811
0,0,0.365774,0.153707,0.0783174,0.404414,0,1.26071e-06,1,206398,793,276635
0,0,0.290541,0.153061,0.0633997,0.334456,0,1.28789e-06,1,206580,794,248804
0,0,0.290541,0.161922,0.0670704,0.33931,0,1.42435e-06,1,206675,795,248992
0,0,0.2806,0.161084,0.066723,0.330358,0,1.43864e-06,1,206705,796,248991
0,0,0.2806,0.152226,0.063054,0.3254,0,1.27158e-06,1,206580,797,248803
0,0,0.290541,0.147614,0.0752133,0.334456,0,1.29333e-06,1,215967,798,276628
0,0,0.290541,0.156161,0.0795679,0.33931,0,1.44618e-06,1,218757,799,276816
0,0,0.2806,0.155352,0.0791558,0.330358,0,1.47205e-06,1,217995,800,276815
0,0,0.2806,0.146809,0.0748032,0.3254,0,1.27158e-06,1,206580,801,276627
0,0,0.300677,0.153912,0.0637523,0.343744,0,1.32093e-06,1,206581,802,248805
0,0,0.300677,0.162778,0.0674247,0.348496,0,1.40741e-06,1,206644,803,248993
0,0,0.300677,0.148435,0.0756315,0.343744,0,1.31536e-06,1,215968,804,276629
0,0,0.300677,0.156986,0.0799882,0.348496,0,1.42136e-06,1,217921,805,276817
0,0,0.311012,0.154779,0.0641117,0.353264,0,1.35481e-06,1,206582,806,248806
0,0,0.311012,0.16365,0.0677859,0.357917,0,1.35481e-06,1,206582,807,248994
0,0,0.311012,0.149272,0.0760579,0.353264,0,1.35481e-06,1,206582,808,276630
0,0,0.311012,0.157827,0.0804167,0.357917,0,1.35481e-06,1,206582,809,276818
0,0,0.321549,0.164539,0.0681541,0.367575,0,1.38956e-06,1,206583,810,248995
0,0,0.321549,0.158684,0.0808536,0.367575,0,1.38956e-06,1,206583,811,276819
0,0,0.33229,0.165445,0.0685296,0.377472,0,1.40715e-06,1,206584,812,248996
0,0,0.33229,0.159558,0.081299,0.377472,0,1.40715e-06,1,206584,813,276820
0,0,0.251927,0.158664,0.0657208,0.304894,0,1.41156e-06,1,206765,814,248988
0,0,0.251927,0.168775,0.0699089,0.31119,0,1.56586e-06,1,206860,815,249176
0,0,0.242743,0.167996,0.0695861,0.303297,0,1.58305e-06,1,206890,816,249175
0,0,0.242743,0.157889,0.0653999,0.296868,0,1.39375e-06,1,206765,817,248987
0,0,0.251927,0.153019,0.0779669,0.304894,0,1.41156e-06,1,220846,818,276812
0,0,0.251927,0.16277,0.0829353,0.31119,0,1.56586e-06,1,220940,819,277000
0,0,0.242743,0.162018,0.0825524,0.303297,0,1.58305e-06,1,220971,820,276999
0,0,0.242743,0.152271,0.0775861,0.296868,0,1.39375e-06,1,220845,821,276811
0,0,0.261296,0.159455,0.0660483,0.313151,0,1.44758e-06,1,206766,822,248989
0,0,0.261296,0.16957,0.0702382,0.319316,0,1.54559e-06,1,206829,823,249177
0,0,0.261296,0.153781,0.0783554,0.313151,0,1.44758e-06,1,220847,824,276813
0,0,0.261296,0.163536,0.0833259,0.319316,0,1.54559e-06,1,220909,825,277001
0,0,0.270853,0.160261,0.0663823,0.321639,0,1.48443e-06,1,206767,826,248990
0,0,0.270853,0.170381,0.070574,0.327676,0,1.48443e-06,1,206767,827,249178
0,0,0.270853,0.154559,0.0787516,0.321639,0,1.48443e-06,1,220848,828,276814
0,0,0.270853,0.164318,0.0837244,0.327676,0,1.48443e-06,1,220848,829,277002
0,0,0.2806,0.171208,0.0709166,0.33627,0,1.52217e-06,1,206768,830,249179
0,0,0.2806,0.165116,0.0841308,0.33627,0,1.52217e-06,1,220849,831,277003
0,0,0.290541,0.172051,0.071266,0.345101,0,1.56081e-06,1,206769,832,249180
0,0,0.290541,0.165929,0.0845453,0.345101,0,1.56081e-06,1,220850,833,277004
0,0,0.300677,0.172911,0.0716222,0.354168,0,1.58036e-06,1,206770,834,249181
0,0,0.300677,0.166759,0.0849679,0.354168,0,1.58036e-06,1,220850,835,277005
0,0,0.207821,0.165033,0.0683587,0.27404,0,1.51654e-06,1,206949,836,249171
0,0,0.20782,0.176565,0.0731358,0.282336,0,1.68768e-06,1,207044,837,249359
0,0,0.199533,0.175858,0.0728427,0.275763,0,1.70729e-06,1,207074,838,249358
0,0,0.199533,0.164329,0.0680675,0.267303,0,1.49721e-06,1,206949,839,249170
0,0,0.207821,0.159161,0.0810963,0.27404,0,1.51654e-06,1,221030,840,276995
0,0,0.20782,0.170283,0.0867635,0.282336,0,1.68768e-06,1,221124,841,277183
0,0,0.199533,0.1696,0.0864158,0.275763,0,1.70729e-06,1,221155,842,277182
0,0,0.199533,0.158482,0.0807508,0.267303,0,1.49721e-06,1,221029,843,276994
0,0,0.216283,0.165751,0.0686562,0.281008,0,1.5556e-06,1,206950,844,249172
0,0,0.216283,0.177288,0.0734351,0.289141,0,1.66449e-06,1,207013,845,249360
0,0,0.216283,0.159853,0.0814492,0.281008,0,1.5556e-06,1,221031,846,276996
0,0,0.216283,0.17098,0.0871186,0.289141,0,1.66449e-06,1,221093,847,277184
0,0,0.224924,0.166484,0.0689598,0.288206,0,1.59545e-06,1,206951,848,249173
0,0,0.224924,0.178026,0.0737407,0.296178,0,1.59545e-06,1,206951,849,249361
0,0,0.224924,0.16056,0.0818094,0.288206,0,1.59545e-06,1,221032,850,276997
0,0,0.224924,0.171691,0.0874811,0.296178,0,1.59545e-06,1,221032,851,277185
0,0,0.233743,0.167232,0.0692698,0.295636,0,1.63614e-06,1,206952,852,249174
0,0,0.233743,0.178779,0.0740526,0.303449,0,1.63614e-06,1,206952,853,249362
0,0,0.233743,0.161282,0.0821771,0.295636,0,1.63614e-06,1,221033,854,276998
0,0,0.233743,0.172418,0.0878512,0.303449,0,1.63614e-06,1,221033,855,277186
0,0,0.242743,0.179547,0.074371,0.310954,0,1.6777e-06,1,206953,856,249363
0,0,0.242743,0.173159,0.0882288,0.310954,0,1.6777e-06,1,221034,857,277187
0,0,0.251927,0.180332,0.0746958,0.318694,0,1.72016e-06,1,206954,858,249364
0,0,0.251927,0.173915,0.0886142,0.318694,0,1.72016e-06,1,221035,859,277188
0,0,0.261296,0.181132,0.0750271,0.32667,0,1.74163e-06,1,206955,860,249365
0,0,0.261296,0.174687,0.0890073,0.32667,0,1.74163e-06,1,221035,861,277189
0,0,0.175705,0.173823,0.0719999,0.257431,0,1.67792e-06,1,207134,862,249355
0,0,0.175705,0.186985,0.0774519,0.26802,0,1.67792e-06,1,207134,863,249543
0,0,0.168102,0.186331,0.077181,0.262554,0,1.6561e-06,1,207134,864,249542
0,0,0.168102,0.173174,0.071731,0.25178,0,1.6561e-06,1,207134,865,249354
0,0,0.175705,0.167638,0.085416,0.257431,0,1.67792e-06,1,221215,866,277179
0,0,0.175705,0.180332,0.0918838,0.26802,0,1.67792e-06,1,221215,867,277367
0,0,0.168102,0.179702,0.0915625,0.262554,0,1.6418e-06,1,225907,868,277366
0,0,0.168102,0.167012,0.085097,0.25178,0,1.6418e-06,1,225907,869,277178
0,0,0.183477,0.174487,0.0722748,0.263312,0,1.72193e-06,1,207135,870,249356
0,0,0.183477,0.187654,0.0777287,0.273714,0,1.72193e-06,1,207135,871,249544
0,0,0.183477,0.168278,0.0857421,0.263312,0,1.72193e-06,1,221216,872,277180
0,0,0.183477,0.180977,0.0922122,0.273714,0,1.72193e-06,1,221216,873,277368
0,0,0.191419,0.175165,0.0725557,0.269422,0,1.76672e-06,1,207136,874,249357
0,0,0.191419,0.188337,0.0780116,0.279638,0,1.76672e-06,1,207136,875,249545
0,0,0.191419,0.168932,0.0860753,0.269422,0,1.76672e-06,1,221217,876,277181
0,0,0.191419,0.181635,0.0925479,0.279638,0,1.76672e-06,1,221217,877,277369
0,0,0.199533,0.189035,0.0783007,0.285794,0,1.81234e-06,1,207137,878,249546
0,0,0.199533,0.182308,0.0928908,0.285794,0,1.81234e-06,1,221218,879,277370
0,0,0.20782,0.189747,0.0785959,0.292183,0,1.85881e-06,1,207138,880,249547
0,0,0.20782,0.182996,0.0932411,0.292183,0,1.85881e-06,1,221219,881,277371
0,0,0.216283,0.190475,0.0788974,0.298804,0,1.88227e-06,1,207139,882,249548
0,0,0.216283,0.183698,0.0935987,0.298805,0,1.88227e-06,1,221219,883,277372
0,0,0.300677,0.142044,0.0870445,0.343744,0,1.30421e-06,1,234742,884,304453
0,0,0.300677,0.150226,0.0920586,0.348496,0,1.44229e-06,1,234836,885,304641
0,0,0.290541,0.149437,0.0915749,0.33931,0,1.47528e-06,1,234867,886,304640
0,0,0.290541,0.141258,0.0865631,0.334456,0,1.30421e-06,1,234742,887,304452
0,0,0.251927,0.14643,0.0897323,0.304894,0,1.41156e-06,1,234926,888,304636
0,0,0.251927,0.155761,0.0954504,0.31119,0,1.56586e-06,1,235021,889,304824
0,0,0.242743,0.155042,0.0950097,0.303297,0,1.58305e-06,1,235051,890,304823
0,0,0.242743,0.145715,0.089294,0.296868,0,1.39375e-06,1,234926,891,304635
0,0,0.261296,0.147159,0.0901793,0.313151,0,1.44758e-06,1,234927,892,304637
0,0,0.261296,0.156495,0.0959,0.319316,0,1.54559e-06,1,234990,893,304825
0,0,0.270853,0.147904,0.0906354,0.321639,0,1.48443e-06,1,234928,894,304638
0,0,0.270853,0.157243,0.0963586,0.327676,0,1.48443e-06,1,234928,895,304826
0,0,0.2806,0.148663,0.0911005,0.330358,0,1.52217e-06,1,234929,896,304639
0,0,0.2806,0.158006,0.0968263,0.33627,0,1.52217e-06,1,234929,897,304827
0,0,0.290541,0.158785,0.0973033,0.345101,0,1.56081e-06,1,234930,898,304828
0,0,0.300677,0.159578,0.0977897,0.354168,0,1.58036e-06,1,234931,899,304829
0,0,0.207821,0.152307,0.0933339,0.27404,0,1.51654e-06,1,235110,900,304819
0,0,0.20782,0.162951,0.0998563,0.282336,0,1.68768e-06,1,235205,901,305007
0,0,0.199533,0.162298,0.0994561,0.275763,0,1.70729e-06,1,235235,902,305006
0,0,0.199533,0.151658,0.0929362,0.267303,0,1.49721e-06,1,235110,903,304818
0,0,0.216283,0.15297,0.09374,0.281008,0,1.5556e-06,1,235111,904,304820
0,0,0.216283,0.163618,0.100265,0.289141,0,1.66449e-06,1,235174,905,305008
0,0,0.224924,0.153646,0.0941546,0.288206,0,1.59545e-06,1,235112,906,304821
0,0,0.224924,0.164298,0.100682,0.296178,0,1.59545e-06,1,235112,907,305009
0,0,0.233743,0.154337,0.0945778,0.295636,0,1.63614e-06,1,235113,908,304822
0,0,0.233743,0.164993,0.101108,0.303449,0,1.63614e-06,1,235113,909,305010
0,0,0.242743,0.165703,0.101543,0.310954,0,1.6777e-06,1,235114,910,305011
0,0,0.251927,0.166426,0.101986,0.318694,0,1.72016e-06,1,235115,911,305012
