,Points:0,Points:1,Points:2
6112,0.49416000000000004,0.06177540193239048,0.1652259097738052
6113,0.49416000000000004,0.03214571663288155,0.1734429429139407
6114,0.49416000000000004,0.0015393000000000108,0.17639000000000002
6115,0.49416000000000004,-0.02911388748445815,0.1739775361937061
6116,0.49416000000000004,-0.05888246423003896,0.16627885298704762
6117,0.49416000000000004,-0.08686192709595458,0.15352787097353718
6118,0.49416000000000004,-0.11220213426131564,0.13611202228934705
6119,0.49416000000000004,-0.13413313635416604,0.11456047868390175
6120,0.49416000000000004,-0.15198857097353716,0.08952807290404538
6121,0.49416000000000004,-0.1652259097738052,0.061775401932390485
6122,0.49416000000000004,-0.1734429429139407,0.03214571663288152
6123,0.49416000000000004,-0.17639000000000002,0.0015393000000000216
6124,0.49416000000000004,-0.1739775361937061,-0.029113887484458176
6125,0.49416000000000004,-0.16627885298704762,-0.058882464230038956
6126,0.49416000000000004,-0.15352787097353715,-0.08686192709595464
6127,0.49416000000000004,-0.13611202228934705,-0.11220213426131563
6128,0.49416000000000004,-0.11456047868390175,-0.13413313635416604
6129,0.49416000000000004,-0.08952807290404548,-0.1519885709735371
6130,0.49416000000000004,-0.06177540193239043,-0.16522590977380522
6131,0.49416000000000004,-0.03214571663288154,-0.1734429429139407
6132,0.49416000000000004,-0.0015393000000000323,-0.17639000000000002
6133,0.49416000000000004,0.02911388748445809,-0.17397753619370612
6134,0.49416000000000004,0.05888246423003901,-0.1662788529870476
6135,0.49416000000000004,0.08686192709595464,-0.15352787097353715
6136,0.49416000000000004,0.11220213426131563,-0.13611202228934705
6137,0.49416000000000004,0.13413313635416602,-0.11456047868390178
6138,0.49416000000000004,0.1519885709735371,-0.08952807290404548
6139,0.49416000000000004,0.16522590977380522,-0.061775401932390436
6140,0.49416000000000004,0.1734429429139407,-0.032145716632881544
6141,0.49416000000000004,0.17639000000000002,-0.001539300000000043
6142,0.48633999999999994,0.17697000000000002,0.0015444
6143,0.48633999999999994,0.17401324580498168,0.032251455095468715
6144,0.48633999999999994,0.16576918719113004,0.061978566047885354
6145,0.48633999999999994,0.15248831570773214,0.08982248963360469
6146,0.48633999999999994,0.13457416391436566,0.11493720232417981
6147,0.48633999999999994,0.11257104424827394,0.13655960628316544
6148,0.48633999999999994,0.08714751036639533,0.1540327157077321
6149,0.48633999999999994,0.059076043480801865,0.1668256190098344
6150,0.48633999999999994,0.029209580907964623,0.17454961029615929
6151,0.48633999999999994,-0.0015443999999999892,0.17697000000000002
6152,0.48633999999999994,-0.032251455095468715,0.17401324580498168
6153,0.48633999999999994,-0.061978566047885354,0.16576918719113004
6154,0.48633999999999994,-0.08982248963360466,0.15248831570773214
6155,0.48633999999999994,-0.11493720232417984,0.13457416391436566
6156,0.48633999999999994,-0.1365596062831654,0.11257104424827395
6157,0.48633999999999994,-0.15403271570773214,0.0871475103663953
6158,0.48633999999999994,-0.1668256190098344,0.05907604348080187
6159,0.48633999999999994,-0.17454961029615929,0.029209580907964598
6160,0.48633999999999994,-0.17697000000000002,-0.0015443999999999783
6161,0.48633999999999994,-0.17401324580498168,-0.03225145509546874
6162,0.48633999999999994,-0.16576918719113004,-0.06197856604788534
6163,0.48633999999999994,-0.1524883157077321,-0.08982248963360472
6164,0.48633999999999994,-0.13457416391436566,-0.11493720232417981
6165,0.48633999999999994,-0.11257104424827395,-0.1365596062831654
6166,0.48633999999999994,-0.0871475103663954,-0.15403271570773208
6167,0.48633999999999994,-0.05907604348080182,-0.1668256190098344
6168,0.48633999999999994,-0.02920958090796461,-0.17454961029615929
6169,0.48633999999999994,0.0015443999999999675,-0.17697000000000002
6170,0.48633999999999994,0.03225145509546865,-0.17401324580498168
6171,0.48633999999999994,0.0619785660478854,-0.16576918719113004
6172,0.48633999999999994,0.08982248963360472,-0.1524883157077321
6173,0.48633999999999994,0.11493720232417981,-0.1345741639143657
6174,0.48633999999999994,0.1365596062831654,-0.11257104424827397
6175,0.48633999999999994,0.15403271570773208,-0.08714751036639541
6176,0.48633999999999994,0.1668256190098344,-0.059076043480801824
6177,0.48633999999999994,0.17454961029615929,-0.02920958090796462
6178,0.48633999999999994,0.17697000000000002,0.0015443999999999567
6179,0.48633999999999994,0.17697000000000002,-0.0015444
6180,0.48633999999999994,0.17454961029615929,0.02920958090796461
6181,0.48633999999999994,0.1668256190098344,0.059076043480801844
6182,0.48633999999999994,0.15403271570773214,0.0871475103663953
6183,0.48633999999999994,0.13655960628316544,0.11257104424827391
6184,0.48633999999999994,0.11493720232417984,0.13457416391436566
6185,0.48633999999999994,0.08982248963360472,0.1524883157077321
6186,0.48633999999999994,0.061978566047885375,0.16576918719113004
6187,0.48633999999999994,0.03225145509546873,0.17401324580498168
6188,0.48633999999999994,0.0015444000000000109,0.17697000000000002
6189,0.48633999999999994,-0.029209580907964605,0.17454961029615929
6190,0.48633999999999994,-0.059076043480801844,0.1668256190098344
6191,0.48633999999999994,-0.08714751036639527,0.15403271570773214
6192,0.48633999999999994,-0.11257104424827394,0.13655960628316544
6193,0.48633999999999994,-0.13457416391436564,0.11493720232417985
6194,0.48633999999999994,-0.15248831570773214,0.08982248963360469
6195,0.48633999999999994,-0.16576918719113004,0.06197856604788538
6196,0.48633999999999994,-0.17401324580498168,0.03225145509546871
6197,0.48633999999999994,-0.17697000000000002,0.0015444000000000217
6198,0.48633999999999994,-0.17454961029615929,-0.029209580907964633
6199,0.48633999999999994,-0.1668256190098344,-0.05907604348080183
6200,0.48633999999999994,-0.1540327157077321,-0.08714751036639533
6201,0.48633999999999994,-0.13655960628316544,-0.11257104424827391
6202,0.48633999999999994,-0.11493720232417985,-0.13457416391436564
6203,0.48633999999999994,-0.08982248963360479,-0.15248831570773208
6204,0.48633999999999994,-0.061978566047885326,-0.16576918719113004
6205,0.48633999999999994,-0.032251455095468715,-0.17401324580498168
6206,0.48633999999999994,-0.0015444000000000326,-0.17697000000000002
6207,0.48633999999999994,0.029209580907964546,-0.17454961029615929
6208,0.48633999999999994,0.05907604348080189,-0.1668256190098344
6209,0.48633999999999994,0.08714751036639533,-0.1540327157077321
6210,0.48633999999999994,0.11257104424827391,-0.13655960628316546
6211,0.48633999999999994,0.13457416391436564,-0.11493720232417987
6212,0.48633999999999994,0.15248831570773208,-0.08982248963360477
6213,0.48633999999999994,0.16576918719113004,-0.06197856604788533
6214,0.48633999999999994,0.17401324580498168,-0.03225145509546873
6215,0.48633999999999994,0.17697000000000002,-0.0015444000000000434
6216,0.47848999999999997,0.17719000000000001,0.0015463
6217,0.47848999999999997,0.1742295735791068,0.03229152882928617
6218,0.47848999999999997,0.16597526972943064,0.0620555958953965
6219,0.47848999999999997,0.1526778912965647,0.08993413508187187
6220,0.47848999999999997,0.13474147239539344,0.11508007108275278
6221,0.47848999999999997,0.11271100203796304,0.13672935735711003
6222,0.47848999999999997,0.08725586491812815,0.1542241912965647
6223,0.47848999999999997,0.05914950249635401,0.1670330012246796
6224,0.47848999999999997,0.029245912372320625,0.17476659793335952
6225,0.47848999999999997,-0.0015462999999999892,0.17719000000000001
6226,0.47848999999999997,-0.03229152882928616,0.1742295735791068
6227,0.47848999999999997,-0.0620555958953965,0.16597526972943064
6228,0.47848999999999997,-0.08993413508187184,0.1526778912965647
6229,0.47848999999999997,-0.1150800710827528,0.13474147239539344
6230,0.47848999999999997,-0.13672935735711,0.11271100203796305
6231,0.47848999999999997,-0.1542241912965647,0.08725586491812812
6232,0.47848999999999997,-0.1670330012246796,0.05914950249635402
6233,0.47848999999999997,-0.17476659793335952,0.0292459123723206
6234,0.47848999999999997,-0.17719000000000001,-0.0015462999999999783
6235,0.47848999999999997,-0.1742295735791068,-0.03229152882928619
6236,0.47848999999999997,-0.16597526972943064,-0.062055595895396484
6237,0.47848999999999997,-0.1526778912965647,-0.0899341350818719
6238,0.47848999999999997,-0.13474147239539344,-0.11508007108275278
6239,0.47848999999999997,-0.11271100203796305,-0.13672935735711
6240,0.47848999999999997,-0.08725586491812821,-0.15422419129656467
6241,0.47848999999999997,-0.059149502496353965,-0.1670330012246796
6242,0.47848999999999997,-0.02924591237232061,-0.17476659793335952
6243,0.47848999999999997,0.0015462999999999675,-0.17719000000000001
6244,0.47848999999999997,0.0322915288292861,-0.17422957357910682
6245,0.47848999999999997,0.06205559589539655,-0.16597526972943064
6246,0.47848999999999997,0.0899341350818719,-0.1526778912965647
6247,0.47848999999999997,0.11508007108275278,-0.13474147239539344
6248,0.47848999999999997,0.13672935735710998,-0.11271100203796308
6249,0.47848999999999997,0.15422419129656464,-0.08725586491812821
6250,0.47848999999999997,0.1670330012246796,-0.05914950249635397
6251,0.47848999999999997,0.17476659793335952,-0.029245912372320618
6252,0.47848999999999997,0.17719000000000001,0.0015462999999999567
6253,0.47848999999999997,0.17719000000000001,-0.0015463
6254,0.47848999999999997,0.17476659793335952,0.02924591237232061
6255,0.47848999999999997,0.1670330012246796,0.05914950249635399
6256,0.47848999999999997,0.1542241912965647,0.08725586491812812
6257,0.47848999999999997,0.13672935735711003,0.11271100203796303
6258,0.47848999999999997,0.1150800710827528,0.13474147239539344
6259,0.47848999999999997,0.0899341350818719,0.1526778912965647
6260,0.47848999999999997,0.06205559589539652,0.16597526972943064
6261,0.47848999999999997,0.03229152882928618,0.1742295735791068
6262,0.47848999999999997,0.0015463000000000109,0.17719000000000001
6263,0.47848999999999997,-0.029245912372320604,0.17476659793335952
6264,0.47848999999999997,-0.05914950249635399,0.1670330012246796
6265,0.47848999999999997,-0.08725586491812809,0.1542241912965647
6266,0.47848999999999997,-0.11271100203796304,0.13672935735711003
6267,0.47848999999999997,-0.1347414723953934,0.11508007108275281
6268,0.47848999999999997,-0.1526778912965647,0.08993413508187187
6269,0.47848999999999997,-0.16597526972943064,0.062055595895396526
6270,0.47848999999999997,-0.1742295735791068,0.032291528829286154
6271,0.47848999999999997,-0.17719000000000001,0.0015463000000000217
6272,0.47848999999999997,-0.17476659793335952,-0.029245912372320635
6273,0.47848999999999997,-0.1670330012246796,-0.05914950249635398
6274,0.47848999999999997,-0.1542241912965647,-0.08725586491812815
6275,0.47848999999999997,-0.13672935735711003,-0.11271100203796303
6276,0.47848999999999997,-0.11508007108275281,-0.1347414723953934
6277,0.47848999999999997,-0.08993413508187197,-0.15267789129656467
6278,0.47848999999999997,-0.06205559589539647,-0.16597526972943064
6279,0.47848999999999997,-0.03229152882928617,-0.1742295735791068
6280,0.47848999999999997,-0.0015463000000000325,-0.17719000000000001
6281,0.47848999999999997,0.029245912372320545,-0.17476659793335955
6282,0.47848999999999997,0.05914950249635404,-0.1670330012246796
6283,0.47848999999999997,0.08725586491812815,-0.1542241912965647
6284,0.47848999999999997,0.11271100203796303,-0.13672935735711003
6285,0.47848999999999997,0.13474147239539339,-0.11508007108275284
6286,0.47848999999999997,0.15267789129656464,-0.08993413508187197
6287,0.47848999999999997,0.16597526972943064,-0.06205559589539648
6288,0.47848999999999997,0.1742295735791068,-0.032291528829286174
6289,0.47848999999999997,0.17719000000000001,-0.0015463000000000434
6290,0.47063999999999995,0.17703,0.0015449
6291,0.47063999999999995,0.17407224744607355,0.03226236639000524
6292,0.47063999999999995,0.16582539773830554,0.061999557102795276
6293,0.47063999999999995,0.15254002723195917,0.08985292264630657
6294,0.47063999999999995,0.13461980518714795,0.11497615260298255
6295,0.47063999999999995,0.11260922848263355,0.1366058903435574
6296,0.47063999999999995,0.08717707735369343,0.15408492723195916
6297,0.47063999999999995,0.059096094843091,0.16688217157715318
6298,0.47063999999999995,0.02921950739474813,0.17460878558542883
6299,0.47063999999999995,-0.0015448999999999893,0.17703
6300,0.47063999999999995,-0.03226236639000523,0.17407224744607355
6301,0.47063999999999995,-0.061999557102795276,0.16582539773830554
6302,0.47063999999999995,-0.08985292264630654,0.15254002723195917
6303,0.47063999999999995,-0.11497615260298258,0.13461980518714795
6304,0.47063999999999995,-0.13660589034355738,0.11260922848263356
6305,0.47063999999999995,-0.15408492723195918,0.0871770773536934
6306,0.47063999999999995,-0.16688217157715318,0.05909609484309101
6307,0.47063999999999995,-0.17460878558542883,0.029219507394748104
6308,0.47063999999999995,-0.17703,-0.0015448999999999784
6309,0.47063999999999995,-0.17407224744607355,-0.03226236639000526
6310,0.47063999999999995,-0.16582539773830554,-0.06199955710279527
6311,0.47063999999999995,-0.15254002723195914,-0.0898529226463066
6312,0.47063999999999995,-0.13461980518714795,-0.11497615260298255
6313,0.47063999999999995,-0.11260922848263356,-0.13660589034355738
6314,0.47063999999999995,-0.0871770773536935,-0.15408492723195916
6315,0.47063999999999995,-0.05909609484309095,-0.1668821715771532
6316,0.47063999999999995,-0.029219507394748115,-0.17460878558542883
6317,0.47063999999999995,0.0015448999999999676,-0.17703
6318,0.47063999999999995,0.03226236639000517,-0.17407224744607355
6319,0.47063999999999995,0.061999557102795325,-0.1658253977383055
6320,0.47063999999999995,0.0898529226463066,-0.15254002723195914
6321,0.47063999999999995,0.11497615260298255,-0.13461980518714795
6322,0.47063999999999995,0.13660589034355736,-0.11260922848263358
6323,0.47063999999999995,0.15408492723195913,-0.0871770773536935
6324,0.47063999999999995,0.1668821715771532,-0.05909609484309096
6325,0.47063999999999995,0.17460878558542883,-0.029219507394748125
6326,0.47063999999999995,0.17703,0.0015448999999999567
6327,0.47063999999999995,0.17703,-0.0015449
6328,0.47063999999999995,0.17460878558542883,0.029219507394748115
6329,0.47063999999999995,0.1668821715771532,0.05909609484309098
6330,0.47063999999999995,0.15408492723195918,0.0871770773536934
6331,0.47063999999999995,0.1366058903435574,0.11260922848263352
6332,0.47063999999999995,0.11497615260298258,0.13461980518714795
6333,0.47063999999999995,0.0898529226463066,0.15254002723195914
6334,0.47063999999999995,0.0619995571027953,0.1658253977383055
6335,0.47063999999999995,0.03226236639000525,0.17407224744607355
6336,0.47063999999999995,0.001544900000000011,0.17703
6337,0.47063999999999995,-0.029219507394748108,0.17460878558542883
6338,0.47063999999999995,-0.05909609484309098,0.1668821715771532
6339,0.47063999999999995,-0.08717707735369337,0.15408492723195918
6340,0.47063999999999995,-0.11260922848263355,0.1366058903435574
6341,0.47063999999999995,-0.13461980518714792,0.11497615260298259
6342,0.47063999999999995,-0.15254002723195917,0.08985292264630657
6343,0.47063999999999995,-0.1658253977383055,0.061999557102795304
6344,0.47063999999999995,-0.17407224744607355,0.03226236639000522
6345,0.47063999999999995,-0.17703,0.0015449000000000218
6346,0.47063999999999995,-0.17460878558542883,-0.02921950739474814
6347,0.47063999999999995,-0.1668821715771532,-0.059096094843090974
6348,0.47063999999999995,-0.15408492723195916,-0.08717707735369343
6349,0.47063999999999995,-0.1366058903435574,-0.11260922848263352
6350,0.47063999999999995,-0.11497615260298259,-0.13461980518714792
6351,0.47063999999999995,-0.08985292264630666,-0.15254002723195914
6352,0.47063999999999995,-0.06199955710279525,-0.16582539773830554
6353,0.47063999999999995,-0.03226236639000524,-0.17407224744607355
6354,0.47063999999999995,-0.0015449000000000326,-0.17703
6355,0.47063999999999995,0.02921950739474805,-0.17460878558542883
6356,0.47063999999999995,0.05909609484309103,-0.16688217157715318
6357,0.47063999999999995,0.08717707735369343,-0.15408492723195916
6358,0.47063999999999995,0.11260922848263352,-0.1366058903435574
6359,0.47063999999999995,0.1346198051871479,-0.1149761526029826
6360,0.47063999999999995,0.1525400272319591,-0.08985292264630666
6361,0.47063999999999995,0.16582539773830554,-0.061999557102795255
6362,0.47063999999999995,0.17407224744607355,-0.032262366390005244
6363,0.47063999999999995,0.17703,-0.0015449000000000435
6364,0.46281000000000005,0.17653,0.0015405
6365,0.46281000000000005,0.17358060762154917,0.03217120914705852
6366,0.46281000000000005,0.16535705631654324,0.061824412383600987
6367,0.46281000000000005,0.15210921453006696,0.08959911213452991
6368,0.46281000000000005,0.13423961123107106,0.11465138820258956
6369,0.46281000000000005,0.11229120527334,0.1362200398565153
6370,0.46281000000000005,0.08693088786547008,0.15364971453006693
6371,0.46281000000000005,0.05892921941895962,0.16641082037812957
6372,0.46281000000000005,0.02913701646002792,0.17411561765694097
6373,0.46281000000000005,-0.0015404999999999891,0.17653
6374,0.46281000000000005,-0.03217120914705851,0.17358060762154917
6375,0.46281000000000005,-0.061824412383600987,0.16535705631654324
6376,0.46281000000000005,-0.08959911213452988,0.15210921453006696
6377,0.46281000000000005,-0.11465138820258958,0.13423961123107106
6378,0.46281000000000005,-0.1362200398565153,0.11229120527334002
6379,0.46281000000000005,-0.15364971453006696,0.08693088786547006
6380,0.46281000000000005,-0.16641082037812957,0.05892921941895963
6381,0.46281000000000005,-0.17411561765694097,0.029137016460027896
6382,0.46281000000000005,-0.17653,-0.0015404999999999783
6383,0.46281000000000005,-0.17358060762154917,-0.032171209147058545
6384,0.46281000000000005,-0.16535705631654324,-0.06182441238360098
6385,0.46281000000000005,-0.15210921453006693,-0.08959911213452994
6386,0.46281000000000005,-0.13423961123107106,-0.11465138820258956
6387,0.46281000000000005,-0.11229120527334002,-0.1362200398565153
6388,0.46281000000000005,-0.08693088786547015,-0.15364971453006693
6389,0.46281000000000005,-0.05892921941895957,-0.1664108203781296
6390,0.46281000000000005,-0.029137016460027903,-0.17411561765694097
6391,0.46281000000000005,0.0015404999999999675,-0.17653
6392,0.46281000000000005,0.032171209147058455,-0.1735806076215492
6393,0.46281000000000005,0.061824412383601035,-0.1653570563165432
6394,0.46281000000000005,0.08959911213452994,-0.15210921453006693
6395,0.46281000000000005,0.11465138820258956,-0.1342396112310711
6396,0.46281000000000005,0.13622003985651526,-0.11229120527334004
6397,0.46281000000000005,0.1536497145300669,-0.08693088786547015
6398,0.46281000000000005,0.1664108203781296,-0.05892921941895958
6399,0.46281000000000005,0.17411561765694097,-0.029137016460027913
6400,0.46281000000000005,0.17653,0.0015404999999999568
6401,0.46281000000000005,0.17653,-0.0015405
6402,0.46281000000000005,0.17411561765694097,0.029137016460027903
6403,0.46281000000000005,0.1664108203781296,0.0589292194189596
6404,0.46281000000000005,0.15364971453006696,0.08693088786547006
6405,0.46281000000000005,0.1362200398565153,0.11229120527333998
6406,0.46281000000000005,0.11465138820258958,0.13423961123107106
6407,0.46281000000000005,0.08959911213452994,0.15210921453006693
6408,0.46281000000000005,0.06182441238360101,0.1653570563165432
6409,0.46281000000000005,0.03217120914705853,0.17358060762154917
6410,0.46281000000000005,0.0015405000000000108,0.17653
6411,0.46281000000000005,-0.0291370164600279,0.17411561765694097
6412,0.46281000000000005,-0.0589292194189596,0.1664108203781296
6413,0.46281000000000005,-0.08693088786547003,0.15364971453006696
6414,0.46281000000000005,-0.11229120527334,0.1362200398565153
6415,0.46281000000000005,-0.13423961123107106,0.1146513882025896
6416,0.46281000000000005,-0.15210921453006696,0.08959911213452991
6417,0.46281000000000005,-0.1653570563165432,0.061824412383601014
6418,0.46281000000000005,-0.17358060762154917,0.03217120914705851
6419,0.46281000000000005,-0.17653,0.0015405000000000217
6420,0.46281000000000005,-0.17411561765694097,-0.02913701646002793
6421,0.46281000000000005,-0.1664108203781296,-0.058929219418959594
6422,0.46281000000000005,-0.15364971453006693,-0.08693088786547008
6423,0.46281000000000005,-0.1362200398565153,-0.11229120527333998
6424,0.46281000000000005,-0.1146513882025896,-0.13423961123107106
6425,0.46281000000000005,-0.08959911213453,-0.15210921453006693
6426,0.46281000000000005,-0.06182441238360096,-0.16535705631654324
6427,0.46281000000000005,-0.03217120914705852,-0.17358060762154917
6428,0.46281000000000005,-0.0015405000000000325,-0.17653
6429,0.46281000000000005,0.02913701646002784,-0.174115617656941
6430,0.46281000000000005,0.05892921941895965,-0.16641082037812957
6431,0.46281000000000005,0.08693088786547008,-0.15364971453006693
6432,0.46281000000000005,0.11229120527333998,-0.13622003985651532
6433,0.46281000000000005,0.13423961123107103,-0.11465138820258962
6434,0.46281000000000005,0.1521092145300669,-0.08959911213453
6435,0.46281000000000005,0.16535705631654324,-0.061824412383600966
6436,0.46281000000000005,0.17358060762154917,-0.032171209147058524
6437,0.46281000000000005,0.17653,-0.0015405000000000431
6438,0.45501,0.17563,0.0015327
6439,0.45501,0.17269563509962402,0.03200724428668479
6440,0.45501,0.16451400071495387,0.06150926465216576
6441,0.45501,0.15133369166666097,0.0891423571363804
6442,0.45501,0.13355518497561958,0.11406690420721535
6443,0.45501,0.11171867157127846,0.13552558611435267
6444,0.45501,0.08648764286361961,0.15286639166666097
6445,0.45501,0.05862873089240866,0.16556242926230433
6446,0.45501,0.02898841460060118,0.1732279362234442
6447,0.45501,-0.001532699999999989,0.17563
6448,0.45501,-0.032007244286684784,0.17269563509962402
6449,0.45501,-0.06150926465216576,0.16451400071495387
6450,0.45501,-0.08914235713638037,0.15133369166666097
6451,0.45501,-0.11406690420721538,0.13355518497561958
6452,0.45501,-0.13552558611435264,0.11171867157127847
6453,0.45501,-0.15286639166666097,0.08648764286361958
6454,0.45501,-0.16556242926230433,0.058628730892408665
6455,0.45501,-0.1732279362234442,0.028988414600601156
6456,0.45501,-0.17563,-0.0015326999999999784
6457,0.45501,-0.17269563509962402,-0.03200724428668481
6458,0.45501,-0.16451400071495387,-0.06150926465216575
6459,0.45501,-0.15133369166666097,-0.08914235713638043
6460,0.45501,-0.13355518497561958,-0.11406690420721535
6461,0.45501,-0.11171867157127847,-0.13552558611435264
6462,0.45501,-0.08648764286361968,-0.15286639166666094
6463,0.45501,-0.05862873089240861,-0.16556242926230436
6464,0.45501,-0.028988414600601167,-0.1732279362234442
6465,0.45501,0.0015326999999999676,-0.17563
6466,0.45501,0.03200724428668472,-0.17269563509962402
6467,0.45501,0.06150926465216581,-0.16451400071495384
6468,0.45501,0.08914235713638043,-0.15133369166666097
6469,0.45501,0.11406690420721535,-0.13355518497561958
6470,0.45501,0.13552558611435261,-0.11171867157127849
6471,0.45501,0.1528663916666609,-0.08648764286361968
6472,0.45501,0.16556242926230436,-0.058628730892408616
6473,0.45501,0.1732279362234442,-0.028988414600601174
6474,0.45501,0.17563,0.001532699999999957
6475,0.45501,0.17563,-0.0015327
6476,0.45501,0.1732279362234442,0.028988414600601167
6477,0.45501,0.16556242926230436,0.05862873089240864
6478,0.45501,0.15286639166666097,0.08648764286361958
6479,0.45501,0.13552558611435267,0.11171867157127843
6480,0.45501,0.11406690420721538,0.13355518497561958
6481,0.45501,0.08914235713638043,0.15133369166666097
6482,0.45501,0.06150926465216578,0.16451400071495384
6483,0.45501,0.032007244286684805,0.17269563509962402
6484,0.45501,0.0015327000000000107,0.17563
6485,0.45501,-0.02898841460060116,0.1732279362234442
6486,0.45501,-0.05862873089240864,0.16556242926230436
6487,0.45501,-0.08648764286361955,0.15286639166666097
6488,0.45501,-0.11171867157127846,0.13552558611435267
6489,0.45501,-0.13355518497561955,0.1140669042072154
6490,0.45501,-0.15133369166666097,0.0891423571363804
6491,0.45501,-0.16451400071495384,0.06150926465216579
6492,0.45501,-0.17269563509962402,0.03200724428668478
6493,0.45501,-0.17563,0.0015327000000000214
6494,0.45501,-0.1732279362234442,-0.02898841460060119
6495,0.45501,-0.16556242926230436,-0.05862873089240863
6496,0.45501,-0.15286639166666097,-0.08648764286361961
6497,0.45501,-0.13552558611435267,-0.11171867157127843
6498,0.45501,-0.1140669042072154,-0.13355518497561955
6499,0.45501,-0.0891423571363805,-0.15133369166666094
6500,0.45501,-0.06150926465216573,-0.16451400071495387
6501,0.45501,-0.03200724428668479,-0.17269563509962402
6502,0.45501,-0.0015327000000000322,-0.17563
6503,0.45501,0.0289884146006011,-0.1732279362234442
6504,0.45501,0.058628730892408686,-0.16556242926230433
6505,0.45501,0.08648764286361961,-0.15286639166666097
6506,0.45501,0.11171867157127843,-0.13552558611435267
6507,0.45501,0.13355518497561952,-0.11406690420721541
6508,0.45501,0.1513336916666609,-0.0891423571363805
6509,0.45501,0.16451400071495387,-0.06150926465216574
6510,0.45501,0.17269563509962402,-0.0320072442866848
6511,0.45501,0.17563,-0.0015327000000000428
6512,0.44726000000000005,0.17439000000000002,0.0015219
6513,0.44726000000000005,0.17147634888620766,0.03178128462264526
6514,0.44726000000000005,0.16335247568272726,0.061075010994137445
6515,0.44726000000000005,0.15026522016596827,0.08851300406201953
6516,0.44726000000000005,0.13261223197233665,0.11326157429121836
6517,0.44726000000000005,0.11092988821525285,0.13456874889870055
6518,0.44726000000000005,0.08587699593798048,0.15178712016596826
6519,0.44726000000000005,0.05821477459498932,0.1643935165949819
6520,0.44726000000000005,0.028783726784026718,0.17200489920939027
6521,0.44726000000000005,-0.0015218999999999895,0.17439000000000002
6522,0.44726000000000005,-0.031781284622645255,0.17147634888620766
6523,0.44726000000000005,-0.061075010994137445,0.16335247568272726
6524,0.44726000000000005,-0.0885130040620195,0.15026522016596827
6525,0.44726000000000005,-0.11326157429121839,0.13261223197233665
6526,0.44726000000000005,-0.13456874889870052,0.11092988821525286
6527,0.44726000000000005,-0.1517871201659683,0.08587699593798045
6528,0.44726000000000005,-0.1643935165949819,0.058214774594989326
6529,0.44726000000000005,-0.17200489920939027,0.028783726784026693
6530,0.44726000000000005,-0.17439000000000002,-0.0015218999999999788
6531,0.44726000000000005,-0.17147634888620766,-0.03178128462264529
6532,0.44726000000000005,-0.16335247568272726,-0.06107501099413744
6533,0.44726000000000005,-0.15026522016596824,-0.08851300406201956
6534,0.44726000000000005,-0.13261223197233665,-0.11326157429121836
6535,0.44726000000000005,-0.11092988821525286,-0.13456874889870052
6536,0.44726000000000005,-0.08587699593798055,-0.15178712016596826
6537,0.44726000000000005,-0.05821477459498927,-0.16439351659498191
6538,0.44726000000000005,-0.028783726784026704,-0.17200489920939027
6539,0.44726000000000005,0.001521899999999968,-0.17439000000000002
6540,0.44726000000000005,0.0317812846226452,-0.1714763488862077
6541,0.44726000000000005,0.061075010994137494,-0.16335247568272723
6542,0.44726000000000005,0.08851300406201956,-0.15026522016596824
6543,0.44726000000000005,0.11326157429121836,-0.13261223197233665
6544,0.44726000000000005,0.1345687488987005,-0.11092988821525288
6545,0.44726000000000005,0.15178712016596824,-0.08587699593798055
6546,0.44726000000000005,0.16439351659498191,-0.05821477459498928
6547,0.44726000000000005,0.17200489920939027,-0.028783726784026714
6548,0.44726000000000005,0.17439000000000002,0.0015218999999999574
6549,0.44726000000000005,0.17439000000000002,-0.0015219
6550,0.44726000000000005,0.17200489920939027,0.028783726784026704
6551,0.44726000000000005,0.16439351659498191,0.0582147745949893
6552,0.44726000000000005,0.1517871201659683,0.08587699593798045
6553,0.44726000000000005,0.13456874889870055,0.11092988821525282
6554,0.44726000000000005,0.11326157429121839,0.13261223197233665
6555,0.44726000000000005,0.08851300406201956,0.15026522016596824
6556,0.44726000000000005,0.061075010994137466,0.16335247568272723
6557,0.44726000000000005,0.031781284622645276,0.17147634888620766
6558,0.44726000000000005,0.0015219000000000107,0.17439000000000002
6559,0.44726000000000005,-0.028783726784026697,0.17200489920939027
6560,0.44726000000000005,-0.0582147745949893,0.16439351659498191
6561,0.44726000000000005,-0.08587699593798043,0.1517871201659683
6562,0.44726000000000005,-0.11092988821525285,0.13456874889870055
6563,0.44726000000000005,-0.13261223197233662,0.1132615742912184
6564,0.44726000000000005,-0.15026522016596827,0.08851300406201953
6565,0.44726000000000005,-0.16335247568272723,0.06107501099413747
6566,0.44726000000000005,-0.17147634888620766,0.031781284622645255
6567,0.44726000000000005,-0.17439000000000002,0.0015219000000000213
6568,0.44726000000000005,-0.17200489920939027,-0.028783726784026728
6569,0.44726000000000005,-0.16439351659498191,-0.05821477459498929
6570,0.44726000000000005,-0.15178712016596826,-0.08587699593798048
6571,0.44726000000000005,-0.13456874889870055,-0.11092988821525282
6572,0.44726000000000005,-0.1132615742912184,-0.13261223197233662
6573,0.44726000000000005,-0.08851300406201963,-0.15026522016596824
6574,0.44726000000000005,-0.06107501099413742,-0.16335247568272726
6575,0.44726000000000005,-0.03178128462264526,-0.17147634888620766
