temperature,pressure
273.985,42.4029
249.023,24.042
299.293,60.7228
241.376,18.5586
297.145,59.2701
236.565,14.8398
242.748,19.5866
299.835,60.9799
261.018,30.4204
279.403,46.4427
291.849,55.5981
297.145,59.2701
275.111,43.4063
303.338,64.2837
262.453,34.052
303.278,64.2837
302.109,63.1009
301.554,62.709
303.66,64.2837
293.72,57.4525
303.278,64.2837
303.384,64.2837
300.412,62.4773
292.785,56.4924
300.666,62.4773
303.281,64.2837
275.718,43.9656
304.532,65.553
259.164,31.7337
303.818,65.406
290.315,55.1473
305.817,66.9111
303.818,65.406
290.32,55.1473
306.644,67.8954
291.243,56.1358
292.161,57.2029
306.559,67.8954
307.17,68.359
305.588,66.7905
306.431,68.2625
288.016,54.3087
259.785,32.4853
272.869,42.6396
307.929,69.4122
306.431,68.2625
309.877,71.5141
295.741,59.5986
289.77,56.5153
308.561,69.8951
302.001,65.3006
305.352,67.908
288.867,55.3837
288.879,55.3837
302.027,65.3006
272.685,41.9762
298.998,63.4155
298.988,63.4155
310.019,71.5141
310.019,71.5141
309.3,71.4461
308.089,71.0864
313.072,74.9652
248.043,23.6981
256.795,30.6912
313.943,76.2147
309.516,72.7553
240.686,17.9699
280.005,49.401
314.669,76.7765
314.669,76.7765
269.761,41.2942
270.011,41.2942
310.994,74.4619
315.574,78.0504
316.538,78.6341
248.049,23.6981
315.574,78.0504
312.025,74.4619
287.827,56.2133
297.447,63.492
299.857,66.1966
316.327,78.6341
318.027,80.5355
316.496,78.0504
315.408,78.4884
288.228,57.2402
292.546,60.0815
310.034,74.7366
318.821,82.2588
319.791,82.4841
310.028,74.7366
319.791,82.4841
317.074,80.3497
295.221,62.4662
251.183,26.5359
311.494,76.411
289.944,59.2691
313.01,78.1232
321.606,84.4903
244.44,21.0475
320.764,83.8271
321.606,84.4903
272.11,44.2718
295.514,63.6531
321.608,84.4903
289.942,59.2691
318.785,82.2588
318.809,82.2588
313.01,78.1232
323.492,86.5697
301.846,68.9184
311.722,76.411
323.62,86.5697
261.838,35.424
323.492,86.5697
323.492,86.5697
257.815,32.0112
258.023,32.2961
319.484,83.556
272.449,44.2718
323.625,86.5697
239.511,17.2851
322.483,86.28
313.16,78.1232
325.441,88.7403
290.826,60.2908
325.451,88.7403
310.571,77.0333
327.471,91.0203
285.255,55.4832
305.547,73.1996
273.085,45.3938
326.519,90.2468
273.122,45.3938
319.561,85.6426
299.908,68.6053
331.775,95.9742
307.316,76.3284
293.592,63.5149
330.004,95.1057
331.775,95.9742
331.984,95.9742
300.947,69.9504
315.129,82.3646
331.821,95.9742
332.975,97.7513
332.975,97.7513
326.523,92.2273
328.578,94.6975
334.062,98.6746
332.975,97.7513
263.741,37.5959
316.753,84.3193
326.581,92.2273
332.975,97.7513
323.192,89.9836
335.313,100.553
336.452,101.536
316.754,84.3193
336.452,101.536
303.303,72.822
311.039,79.757
324.045,94.6975
323.192,89.9836
304.545,74.3491
338.942,104.562
311.958,79.757
337.746,103.514
338.942,104.562
241.317,18.5924
338.942,104.562
320.166,88.5166
338.942,104.562
341.543,107.751
264.045,37.9774
275.66,48.4361
327.094,94.7805
337.385,104.037
320.574,88.5166
312.722,81.5876
337.385,104.037
329.15,97.346
341.543,107.751
305.819,75.9328
240.414,17.67
335.226,102.897
305.831,75.9328
276.201,49.0718
344.255,111.102
343.253,109.908
342.934,109.908
264.728,38.7182
307.142,77.5699
342.498,110.387
342.498,110.387
347.087,114.608
308.076,77.5699
337.618,105.883
333.491,102.787
241.488,18.6901
345.209,113.762
325.727,95.4871
260.042,34.5875
350.038,118.261
351.57,120.599
335.778,105.646
353.117,122.054
351.57,120.599
353.117,122.054
351.57,120.599
353.117,122.054
277.87,50.9795
350.96,120.869
356.322,125.98
345.343,115.494
329.747,100.507
350.96,120.869
348.109,118.886
294.258,66.6692
348.109,118.886
322.419,93.923
294.258,66.6692
219.192,1.29805
222.952,9.96006
221.712,6.66805
219.378,1.71941
232.356,11.7921
219.447,1.44539
219.474,1.3637
219.536,1.39142
234.675,13.3305
219.577,1.32317
227.968,8.45432
234.798,13.3239
224.142,5.25166
232.356,11.7921
230.301,9.71747
234.455,13.352
233.475,13.2962
219.055,1.29808
258.595,35.673
247.573,23.2176
381.963,174.347
425.74,225.271
461.651,269.279
487.573,302.591
464.392,272.789
499.049,317.653
432.313,233.196
503.921,324.13
507.284,328.843
467.032,276.19
506.087,327.105
319.322,103.322
397.602,192.226
500.43,319.573
506.929,328.325
471.987,282.619
505.101,325.879
474.295,285.635
445.036,248.826
445.036,248.826
505.342,326.246
505.565,326.587
478.557,291.238
506.651,328.034
507.519,329.413
502.579,322.606
502.579,322.606
505.773,326.909
453.923,259.987
484.069,298.55
420.032,218.565
507.519,329.469
507.716,329.878
499.369,318.633
507.758,329.98
500.01,319.528
505.011,326.16
507.456,329.48
507.705,329.863
492.185,309.509
492.185,309.509
492.185,309.509
493.217,310.928
507.172,329.221
440.831,244.044
507.425,329.688
448.532,253.843
495.88,314.651
448.532,253.843
496.645,315.744
508.171,330.974
453.139,259.84
506.783,329.054
508.353,331.434
482.942,298.176
504.431,326.07
453.139,259.84
498.659,318.707
507.392,330.199
499.828,320.515
507.607,330.626
461.044,270.471
508.84,332.621
508.071,331.585
508.326,332.13
373.922,163.823
593.252,592.87
593.943,600.685
592.625,597.618
591.34,591.046
591.728,595.013
592.265,595.995
591.649,594.244
591.467,593.911
591.307,593.06
592.164,589.288
590.425,590.416
590.171,589.439
588.475,577.425
590.395,587.968
589.471,584.948
589.929,586.448
589.224,586.104
586.087,571.428
589.052,585.629
588.15,580.633
587.765,580.783
588.468,583.555
587.346,578.012
587.776,581.073
586.983,576.828
588.037,582.026
587.324,579.464
586.505,576.523
586.029,573.808
587.697,580.792
587.787,581.105
586.957,576.239
585.983,573.867
585.97,573.906
585.955,573.787
586.42,573.176
586.788,577.597
587.019,578.404
586.897,577.977
586.16,575.011
586.81,577.666
586.963,576.13
586.463,576.439
586.944,576.334
586.393,575.625
586.811,577.661
586.967,576.005
586.568,576.813
586.66,577.132
586.691,577.235
586.703,577.275
586.689,577.226
586.494,576.533
586.627,577.01
586.628,577.01
586.523,576.64
586.596,576.901
586.613,576.956
586.533,576.674
586.544,576.686
586.603,576.918
586.562,576.781
586.572,576.742
586.568,576.8
586.555,576.758
586.57,576.807
586.567,576.794
586.563,576.784
586.561,576.782
595.676,602.254
594.895,602.428
593.199,599.861
591.846,595.346
591.674,594.734
594.633,603.344
593.91,602.269
593.799,601.856
593.022,599.653
593.13,600.063
596.347,607.335
594.222,603.418
595.301,605.704
592.523,597.962
592.984,599.623
593.659,601.952
593.732,602.22
596.602,608.033
593.609,601.851
594.234,603.719
593.149,600.219
594.114,603.489
594.416,604.332
593.712,602.187
593.916,602.849
593.522,601.528
595.816,607.265
593.344,600.911
595.243,606.236
593.173,600.302
596.628,607.997
595.796,607.145
594.772,605.232
592.748,598.788
594.772,605.232
594.685,604.899
592.499,597.897
594.054,603.205
597.536,607.152
592.93,599.397
592.534,598.002
596.245,606.717
596.245,606.717
596.086,606.197
593.426,601.031
593.295,600.563
593.295,600.563
592.144,596.602
595.643,604.77
592.065,596.324
594.163,602.373
592.134,596.552
594.864,603.857
591.632,594.787
593.213,599.654
541.16,420.976
547.497,440.777
548.484,443.369
551.336,451.872
558.928,476.056
558.826,476.184
568.213,507.181
568.292,508.489
570.256,515.822
571.893,521.933
575.001,532.408
574.641,531.931
578.827,546.226
577.303,541.167
578.224,544.705
589.623,579.875
584.54,563.469
583.855,563.198
579.364,548.802
578.908,547.473
581.403,556.142
586.046,571.376
584.278,567.139
585.461,571.321
588.417,580.79
586.239,574.33
588.288,581.31
589.744,585.839
587.762,579.974
590.607,588.418
589.936,587.504
589.715,586.921
595.509,601.577
589.348,585.773
589.755,586.303
588.895,584.312
592.342,594.891
591.006,591.776
593.845,598.553
590.342,589.614
591.281,592.81
592.923,597.01
590.614,590.638
592.872,597.645
595.487,601.637
594.274,600.016
591.211,592.917
591.996,595.641
591.822,595.092
592.549,597.61
592.356,597.012
593.366,599.538
258.175,31.845
431.553,234.075
431.553,234.075
509.22,334.116
492.906,313.31
503.012,326.023
388.859,181.714
510.484,336.586
508.364,333.678
242.762,13.9168
510.996,337.894
510.373,336.794
495.374,317.741
340.252,123.27
476.412,293.99
505.946,331.935
512.432,341.744
400.292,196.894
497.985,322.773
507.332,334.923
514.208,345.881
509.706,340.225
515.141,348.473
510.579,342.216
454.599,269.988
458.743,277.07
518.765,357.563
519.4,359.39
519.4,359.39
509.122,346.332
510.454,349.289
465.38,288.622
521.558,364.951
522.562,367.726
522.555,367.789
525.101,377.34
506.182,351.015
527.526,381.147
527.621,381.712
521.564,373.662
528.636,384.125
530.814,390.296
530.901,390.922
523.198,383.176
535.554,404.154
535.718,404.884
533.71,401.754
538.918,413.637
451.955,280.661
540.584,418.883
257.422,29.9293
257.249,29.7319
238.766,10.1081
245.99,17.4223
315.301,95.5552
284.251,60.3917
340.457,124.601
335.581,118.564
229.417,2.90059
322.791,103.06
224.888,1.74996
274.334,49.4998
319.206,100.479
258.146,31.1981
248.464,19.9753
323.377,105.71
277.102,53.4646
374.848,164.404
487.882,299.964
307.023,87.5774
278.783,55.8526
350.732,137.152
402.293,195.697
499.804,316.256
499.804,316.256
353.378,140.339
353.378,140.339
330.921,113.987
444.957,245.582
377.762,167.89
353.378,140.339
422.9,219.3
489.562,302.359
448.048,249.415
499.161,315.509
380.686,171.371
426.072,223.142
466.926,272.884
448.048,249.415
501.544,319.13
405.39,199.412
405.39,199.412
496.86,312.459
383.622,174.845
500.505,317.668
492.545,306.636
252.537,24.8923
454.118,256.985
408.492,203.126
236.164,6.31097
339.505,125.462
501.08,318.596
435.535,234.67
499.392,316.306
474.721,283.051
460.007,264.411
389.527,181.786
502.068,320.179
477.125,286.218
241.994,12.7365
460.007,264.411
395.487,188.74
500.08,317.348
502.492,320.852
503.173,321.834
247.825,19.9607
500.702,318.287
503.173,321.834
244.558,15.9306
479.421,289.261
500.702,318.287
492.076,306.258
503.489,322.346
503.489,322.346
285.178,64.5867
481.603,292.177
349.362,137.104
375.209,165.989
493.426,308.138
493.426,308.138
483.668,294.957
349.362,137.104
498.876,315.743
503.774,322.801
270.232,47.0404
378.021,169.237
485.613,297.596
260.294,35.5262
404.557,199.286
454.061,257.591
454.061,257.591
473.578,281.963
454.061,257.591
476.033,285.2
433.563,233.074
287.739,67.9133
476.033,285.2
500.902,318.652
383.717,175.793
433.563,233.074
496.833,312.926
503.019,321.71
489.135,302.421
497.774,314.262
459.983,265.038
490.714,304.602
498.629,315.48
439.875,240.668
439.875,240.668
492.175,306.629
503.664,322.644
416.946,213.726
275.26,54.0781
389.521,182.46
502.399,320.813
499.404,316.59
505.01,324.635
243.631,15.9797
446.154,248.289
484.748,296.844
238.407,9.16226
503.172,321.942
501.316,319.346
426.451,224.914
398.455,192.728
297.944,80.3955
345.242,133.191
501.835,320.098
458.4,263.414
498.71,315.808
498.71,315.808
502.304,320.779
235.999,6.51848
235.603,6.40435
464.119,270.754
480.707,291.799
480.707,291.799
357.625,147.122
410.814,207.005
461.346,267.113
413.98,210.684
464.227,270.754
413.98,210.684
503.11,321.955
495.397,311.391
360.216,150.028
495.397,311.391
417.172,214.407
420.389,218.173
420.389,218.173
362.847,152.979
505.408,325.215
448.838,251.897
423.626,221.976
505.63,325.564
370.993,162.12
506.065,326.2
504.306,323.715
502.38,321.029
455.06,259.596
490.079,304.335
248.696,24.54
492.974,308.27
430.143,229.687
506.173,326.393
504.749,324.373
494.251,310.016
500.56,318.578
379.522,171.718
506.153,326.383
235.98,8.8601
439.941,241.432
506.267,326.569
439.941,241.432
496.491,313.095
408.566,216.17
353.135,142.226
502.205,320.901
235.579,8.87417
415.194,212.357
497.467,314.444
232.352,1.85533
231.494,1.47822
489.237,303.483
418.459,216.17
472.155,281.303
275.984,56.0293
474.677,284.577
449.592,253.212
505.999,326.232
249.696,25.9465
418.459,216.17
503.06,322.121
503.06,322.121
504.84,324.595
425.043,223.912
503.428,322.651
425.043,223.912
458.853,264.741
479.372,290.722
235.18,8.88685
503.763,323.135
493.586,309.336
458.853,264.741
504.343,323.984
505.524,325.633
400.86,195.986
333.924,120.78
461.808,268.469
434.966,235.744
404.056,199.663
506.156,326.56
504.595,324.358
505.661,325.85
502.683,321.762
310.069,94.1253
506.553,327.181
503.098,322.365
498.689,316.401
377.891,169.919
444.776,247.661
499.465,317.481
472.711,282.443
345.829,133.95
475.172,285.644
506.642,327.398
506.213,326.759
451.141,255.521
504.415,324.284
350.907,139.577
501.404,320.195
494.471,310.93
501.941,320.952
427.071,226.613
505.993,326.529
504.919,325.035
506.467,327.209
497.561,315.167
463.112,270.596
465.895,274.155
498.425,316.359
465.895,274.155
361.6,151.468
437.003,238.563
506.918,327.969
489.008,303.97
468.578,277.607
506.939,328.026
231.205,1.45206
402.698,198.188
440.279,242.547
505.868,326.512
501.213,320.246
506.989,328.177
446.69,250.447
506.162,326.991
506.294,327.212
419.118,217.384
507.054,328.361
506.417,327.42
419.118,217.384
219.364,1.29814
219.515,1.29821
219.755,1.60616
222.057,2.11919
224.822,3.12982
224.285,4.70616
222.862,3.22515
226.345,4.3688
226.146,5.44326
253.256,28.5016
230.326,9.42668
261.069,35.503
234.944,13.1036
243.65,20.2163
257.031,31.7978
237.299,14.5559
247.972,23.5373
343.109,114.663
336.263,108.435
326.121,98.3817
250.785,25.7345
370.479,143.06
280.213,53.45
356.98,129.619
340.926,114.014
357.158,128.415
353.927,125.94
272.892,46.2666
363.131,134.234
290.681,63.8155
262.087,36.1819
297.216,70.0316
267.736,41.4213
309.713,82.7057
265.444,41.4213
345.714,117.809
366.738,138.569
267.507,41.1639
360.427,132.358
297.914,70.0316
275.014,48.357
309.643,82.7057
370.479,143.06
374.358,147.724
362.239,133.415
374.358,147.724
248.276,23.226
334.186,107.905
374.358,147.724
334.156,107.905
376.059,150.238
325.949,100.085
363.375,137.344
320.677,93.8532
378.369,152.575
378.369,152.575
291.437,63.8155
359.927,135.009
376.059,150.238
373.664,149.999
376.059,150.238
378.445,154.25
384.403,160.2
380.066,155.121
382.517,157.625
263.096,36.7948
363.008,138.808
351.057,126.27
382.517,157.625
384.191,160.2
388.435,165.479
230.326,7.89616
363.008,138.808
382.371,159.13
356.531,133.038
283.372,56.6027
391.193,168.356
395.71,174.037
333.691,109.515
306.173,80.2435
380.957,159.156
356.531,133.038
369.396,146.775
359.371,136.581
372.698,150.935
397.24,176.613
320.06,95.0393
400.336,179.918
400.336,179.918
263.851,37.3911
380.957,159.156
276.973,50.3497
397.24,176.613
237.319,13.4865
401.78,182.441
401.78,182.441
306.173,80.2435
337.914,114.749
323.451,99.1994
394.697,174.753
353.049,131.165
251.498,25.5369
347.939,124.767
325.245,101.399
323.453,99.1994
398.961,180.245
325.23,101.399
379.515,159.59
325.23,101.399
255.0,28.7984
392.446,173.846
392.446,173.846
325.23,101.399
414.714,198.564
411.072,194.517
355.706,134.514
255.007,28.7984
406.397,188.419
414.714,198.564
406.358,185.853
403.282,185.853
311.466,86.6617
414.714,198.564
358.432,137.96
358.432,137.96
415.787,200.71
386.576,168.645
419.615,205.016
311.472,86.6617
400.381,184.127
424.531,211.527
416.448,203.108
420.521,206.961
377.829,160.01
416.448,203.108
291.653,66.2917
364.091,145.121
434.311,224.543
429.439,218.052
358.432,137.96
381.121,164.223
434.311,224.543
384.465,168.498
381.121,164.223
434.311,224.543
381.121,164.223
439.119,230.955
420.848,208.903
439.119,230.955
425.226,214.672
425.226,214.672
416.534,205.205
416.534,205.205
367.021,148.821
401.243,187.6
330.99,108.498
433.84,226.034
302.486,77.7042
443.675,237.704
354.826,135.9
424.559,215.702
391.287,177.185
339.483,119.125
244.209,18.2095
357.525,139.257
391.287,177.185
317.642,94.1614
260.456,33.8261
442.155,237.048
237.175,11.9805
394.754,181.576
457.153,255.133
416.208,206.871
352.198,132.623
401.759,190.395
461.237,260.7
346.652,127.99
461.237,260.7
461.237,260.7
283.396,57.7918
385.823,172.306
337.258,116.341
349.186,131.115
405.283,194.805
306.318,82.3182
405.283,194.805
313.549,91.2705
468.764,271.146
423.624,216.334
468.764,271.146
368.977,153.441
463.914,265.095
427.286,220.987
295.484,70.9377
351.79,134.324
472.182,276.007
371.986,157.159
430.906,225.58
472.182,276.007
443.725,240.722
371.986,157.159
371.986,157.159
371.986,157.159
234.801,9.60976
430.906,225.58
309.008,85.6911
334.839,115.484
475.361,280.594
256.277,29.3151
464.273,266.797
335.414,115.484
475.361,280.594
415.851,207.948
460.935,262.259
415.851,207.948
464.273,266.797
478.301,284.873
357.196,140.971
256.373,29.3332
378.143,164.762
437.995,234.554
241.798,15.2
402.493,192.926
441.454,238.936
476.719,283.165
402.493,192.926
402.493,192.926
470.485,275.287
322.483,102.277
384.443,172.529
426.263,220.919
384.443,172.529
344.394,127.221
426.263,220.919
479.407,287.007
287.164,62.271
365.735,151.432
429.675,225.203
485.728,295.768
301.22,77.9178
268.981,42.525
326.566,107.348
466.819,271.026
487.771,298.77
390.834,180.382
487.771,298.77
412.567,205.446
433.049,229.464
478.608,286.451
390.834,180.382
302.518,79.5209
349.566,133.579
371.649,158.646
489.619,301.474
236.952,10.346
439.676,237.889
241.663,14.4491
397.27,188.254
439.676,237.889
419.225,213.724
489.954,302.069
492.787,306.049
419.225,213.724
492.787,306.049
491.547,304.311
305.304,82.9778
291.808,67.9973
446.123,246.125
380.73,169.679
425.805,221.89
446.123,246.125
492.99,306.35
487.211,298.365
495.351,309.682
350.638,133.579
326.566,107.348
479.834,288.642
249.769,21.2062
386.862,177.105
469.275,275.204
292.877,69.3472
497.42,312.646
410.137,203.869
469.275,275.204
386.862,177.105
293.995,69.3472
410.137,203.869
435.5,233.889
492.1,305.368
435.5,233.889
309.983,88.8415
413.34,207.741
366.187,153.94
474.473,282.194
474.473,282.194
271.265,45.2801
499.091,315.142
486.07,297.394
486.07,297.394
497.509,312.941
438.681,237.821
255.038,31.1636
261.887,35.8538
246.533,25.7533
236.482,16.3074
269.955,41.1419
266.153,38.5242
239.358,18.9815
284.335,51.0806
247.57,25.274
270.557,41.3221
279.299,47.5349
267.293,38.7774
288.174,53.4194
264.472,36.2776
288.137,53.4194
287.185,52.9433
286.793,52.6902
287.615,52.9648
281.11,48.5888
288.008,52.9433
285.254,51.5092
286.049,51.9158
284.315,50.6337
286.277,51.9158
288.135,53.4194
263.948,36.1723
288.989,53.8731
247.069,23.1436
286.978,52.3159
267.277,38.7774
289.996,54.3209
288.562,53.3898
271.784,41.6866
290.298,54.3209
282.748,49.2481
280.815,47.2631
289.426,53.8245
290.431,54.4993
290.381,54.2829
291.42,54.9743
281.656,47.9743
252.914,27.0813
266.524,36.7807
290.974,54.7789
290.383,54.2829
293.2,55.7781
275.694,44.4019
279.513,46.0307
291.882,55.2608
284.356,49.9886
289.611,53.6228
278.506,45.6275
282.394,48.3927
290.178,53.6228
254.979,28.9212
288.976,53.0072
285.788,50.414
293.495,55.7781
293.075,55.7781
291.569,54.689
285.932,50.885
295.693,57.6267
240.911,18.3415
246.139,22.0674
295.249,57.308
294.16,56.5419
263.836,34.9218
295.694,57.6267
295.748,57.6267
260.352,32.3663
264.673,35.5285
295.14,57.2446
296.284,58.0331
297.035,58.3614
237.594,15.9986
296.264,58.0331
296.229,58.0115
283.314,49.3007
280.856,46.9634
300.389,61.6241
297.713,59.1628
297.804,59.1628
296.168,58.0115
293.451,56.411
273.53,41.9431
267.989,37.9313
294.386,57.2682
301.124,62.0006
299.833,60.9798
286.959,51.8543
299.833,60.9798
298.105,59.7483
270.097,39.0364
251.861,26.1052
291.152,54.7648
284.954,50.7188
288.587,53.383
300.93,62.0006
246.92,22.4798
293.599,56.411
300.931,62.0006
254.88,28.3382
269.548,39.0364
300.94,62.0006
280.33,47.0639
298.907,59.7483
299.223,60.7227
291.849,55.598
302.094,63.1007
288.588,53.383
297.149,59.2699
302.39,63.1007
266.305,36.8887
302.094,63.1007
302.094,63.1007
255.13,28.5381
247.241,22.6875
305.592,65.5528
266.747,37.2912
302.722,63.8752
239.776,20.6599
306.559,67.8952
295.376,58.1884
303.278,64.2836
275.649,43.9655
303.311,64.2836
297.538,60.2383
305.816,66.9109
299.591,62.6021
281.312,48.4667
263.149,34.8087
305.225,66.4664
263.151,34.8087
292.159,57.2027
292.92,57.2027
307.17,68.3589
310.79,72.6858
288.006,54.3086
307.171,68.3589
308.561,69.895
307.582,68.3589
288.245,54.3086
296.821,60.7931
308.561,69.895
309.365,71.0117
307.932,69.412
306.276,67.9078
309.237,71.4459
308.533,68.3589
306.431,68.2623
260.029,32.91
302.21,65.3004
305.352,67.9078
309.365,71.0117
305.417,67.9078
310.018,71.514
310.019,71.514
303.241,66.7638
308.564,69.895
289.608,55.3835
295.152,60.8364
311.451,73.2075
298.988,63.4153
269.356,40.645
311.514,73.2075
290.666,57.6871
310.716,73.1377
313.072,74.9649
313.072,74.9649
301.337,66.2722
313.072,74.9649
314.669,76.7762
269.322,40.645
256.795,30.6911
305.844,69.8581
310.717,73.1377
307.204,71.4611
301.893,66.2722
312.23,74.8809
312.549,74.8809
312.23,74.8809
301.396,66.2722
245.189,21.6836
296.254,62.1518
292.095,58.881
260.924,34.2361
315.405,76.7762
316.385,78.6337
315.574,78.0501
265.694,38.374
299.503,66.1964
313.869,76.6658
315.408,78.4881
317.581,78.6337
293.518,61.2773
312.505,76.1994
305.095,70.7537
246.087,22.4575
308.594,73.0881
305.095,70.7537
257.281,31.3913
314.069,77.9679
314.069,77.9679
311.494,76.4108
321.606,84.49
320.764,83.8269
319.831,82.4838
320.764,83.8269
321.606,84.49
283.475,53.781
318.785,82.2585
321.606,84.49
313.01,78.1228
307.77,73.8192
322.614,85.8737
320.562,84.2296
272.11,44.2717
314.566,79.8874
303.062,70.3061
296.543,64.8486
277.931,49.2469
325.441,88.7405
324.528,88.0077
325.455,88.7405
297.598,66.0647
316.228,81.7195
324.292,88.4262
272.593,44.8298
291.725,61.3325
327.471,91.0207
327.471,91.0207
311.665,77.0329
326.538,90.247
317.838,83.6334
313.561,80.5036
313.515,80.5036
329.576,93.4272
331.775,95.9746
263.084,36.8483
285.719,56.3583
331.775,95.9746
301.022,69.9501
334.071,98.6747
315.129,82.3644
330.445,95.5916
334.062,98.6747
321.342,87.7568
332.975,97.7513
332.975,97.7513
336.452,101.535
330.573,95.5916
330.459,95.5916
303.303,72.8216
335.313,100.552
337.746,103.513
323.195,89.9836
325.106,92.3254
338.942,104.56
338.942,104.56
338.942,104.56
236.468,14.8397
325.106,92.3254
338.942,104.56
326.05,92.3254
337.746,103.513
255.847,30.8765
334.372,104.036
341.543,107.749
341.922,107.749
320.179,88.5169
321.964,90.755
342.934,109.905
297.622,68.4136
322.372,90.755
344.255,111.099
344.255,111.099
344.255,111.099
344.255,111.099
329.15,97.3464
321.976,90.755
345.922,111.099
259.784,34.3143
337.618,105.883
307.17,77.5698
347.087,114.604
347.087,114.604
337.733,105.883
348.572,116.897
299.796,71.1052
276.749,49.7074
348.572,116.897
340.098,108.983
345.209,113.761
247.416,23.6448
292.391,64.439
333.491,102.787
326.52,95.4871
348.572,116.897
350.038,118.258
353.117,122.053
351.57,120.599
293.313,65.5505
260.557,35.0749
356.322,125.982
354.688,124.428
345.343,115.493
356.322,125.982
236.7,14.9652
260.666,35.0749
354.688,124.428
331.05,100.506
350.96,120.869
359.661,130.041
354.004,124.588
331.854,103.099
260.819,35.2952
359.661,130.041
253.104,28.4358
285.942,58.717
354.004,124.588
354.004,124.588
219.096,1.29804
219.097,2.20764
233.683,13.2827
219.212,1.44786
219.246,1.37169
219.335,1.39499
219.335,1.30152
220.994,3.90397
224.035,5.71438
225.369,7.56606
222.439,4.36028
225.055,8.15804
228.106,14.0396
232.458,11.5377
232.368,11.7878
231.012,12.1955
234.823,13.3543
230.225,9.77682
231.861,11.8216
230.353,13.9296
230.133,14.738
228.096,8.06308
239.352,16.9797
219.033,1.29807
422.431,221.318
484.176,298.054
484.176,298.054
485.931,300.394
498.265,316.567
487.573,302.59
467.032,276.189
499.049,317.652
504.253,324.616
507.143,328.614
490.527,306.558
500.43,319.572
504.84,325.487
491.848,308.34
504.84,325.487
507.406,329.152
501.596,321.211
445.036,248.825
445.036,248.825
507.519,329.423
505.773,326.908
413.663,210.984
507.388,329.204
507.09,328.8
497.92,316.622
507.09,328.8
461.993,270.305
487.177,302.715
506.477,328.029
504.441,325.303
499.426,318.632
507.753,329.988
426.272,226.081
469.083,279.53
507.541,329.646
506.91,328.757
492.185,309.508
438.073,240.589
494.172,312.251
507.796,330.162
502.567,323.192
443.498,247.409
502.98,323.806
254.541,29.503
508.133,330.834
503.738,324.964
503.738,324.964
508.186,330.949
497.359,316.776
484.212,299.959
507.607,330.626
414.609,212.226
367.662,156.683
505.41,327.741
507.607,330.626
508.875,332.632
488.544,306.278
509.208,333.397
509.245,333.631
506.755,330.29
592.711,591.076
594.147,600.041
588.475,577.425
591.824,595.392
591.446,594.124
590.864,589.501
592.265,595.995
590.836,591.963
590.637,591.258
590.896,592.108
590.76,591.512
591.495,592.301
590.612,590.648
590.189,589.456
589.882,588.523
589.687,587.878
585.994,570.517
589.374,586.766
589.117,585.827
588.872,584.964
588.102,581.922
588.824,584.806
587.778,581.978
587.448,579.714
588.414,583.351
587.105,578.458
586.903,577.759
587.73,580.932
587.213,579.121
587.561,580.318
586.047,570.503
586.997,578.352
585.921,573.592
586.535,576.726
587.391,579.71
586.837,577.771
586.608,576.96
586.837,577.771
586.055,574.193
586.455,576.429
586.187,574.721
586.249,574.983
586.535,576.704
586.38,576.108
586.396,576.166
586.411,576.225
586.369,575.911
586.427,576.283
586.397,576.033
586.565,576.8
586.963,576.13
586.724,577.348
586.535,576.69
586.707,577.286
586.496,576.464
586.604,576.928
586.576,576.831
586.515,576.605
586.624,576.993
586.842,576.655
586.544,576.686
586.597,576.899
586.589,576.87
586.572,576.742
586.582,576.846
586.569,576.757
586.658,576.754
586.56,576.771
586.566,576.792
586.606,576.771
596.911,606.279
596.629,605.378
595.778,602.564
593.439,600.509
595.833,605.725
593.439,600.509
593.986,601.905
591.556,594.319
594.212,602.75
593.068,599.723
592.628,598.253
595.078,604.936
592.513,597.874
593.781,602.065
597.788,608.825
592.622,598.26
593.231,600.442
592.609,598.266
594.319,603.769
592.867,599.211
592.889,599.211
592.826,599.067
592.596,598.244
594.656,604.953
593.323,600.838
595.105,605.889
593.343,600.906
593.89,602.772
593.706,602.172
592.693,598.584
594.174,603.664
593.173,600.302
595.815,607.224
594.171,603.651
594.137,603.519
595.796,607.145
593.65,601.951
594.103,603.387
592.651,598.436
593.281,600.639
597.661,607.612
593.91,602.672
593.638,601.796
593.813,602.316
592.997,599.612
594.013,602.791
596.245,606.717
592.326,597.254
595.271,605.268
594.117,602.838
592.596,598.177
593.93,602.173
592.065,596.324
592.019,596.157
591.638,594.802
591.715,595.08
591.77,595.278
505.914,380.044
424.551,240.746
542.741,425.886
540.311,421.481
545.66,433.915
572.933,517.064
547.497,440.776
546.544,443.338
558.31,474.212
588.519,575.687
555.45,464.61
558.926,476.055
568.536,506.205
558.826,476.183
560.571,480.913
563.179,488.824
566.825,496.261
551.318,453.192
566.024,499.185
564.187,494.165
568.996,511.834
575.001,532.408
574.642,531.889
579.165,548.205
581.59,556.738
584.632,566.109
584.891,567.55
580.801,554.288
581.507,556.933
583.06,562.246
589.466,582.133
587.907,578.915
588.563,582.128
586.84,576.538
587.707,579.628
591.184,588.643
587.315,578.307
588.296,581.942
591.928,591.447
590.519,588.774
592.259,592.771
588.972,584.584
591.543,592.643
592.342,594.891
590.94,591.284
592.137,594.892
590.299,589.532
590.614,590.638
593.845,598.553
