"cellId","origId","iceLabel","Points:0","Points:1","Points:2"
1275,5176,0,2.7723,0.024544,2.1766e-07
1634,5193,0,2.4559,0.044362,-2.103e-07
1235,5175,0,2.7422,0.01981,-6.988e-08
1447,5191,0,2.6571,0.033843,-1.4148e-06
1408,5183,0,2.4782,0.030466,1.002e-06
1154,5169,0,2.7305,0.015991,-2.0382e-06
1322,5189,0,2.5596,0.026786,4.1867e-07
2185,5196,1,2.3933,0.071014,7.7307e-07
1282,5187,0,2.5091,0.024107,-2.0165e-06
1196,5188,0,2.6594,0.017274,-1.1509e-06
2037,5164,0,2.335,0.06514,8.0163e-07
1280,5161,0,2.5702,0.022459,-5.1015e-07
1685,5210,0,2.352,0.046982,7.2662e-08
1733,5184,0,2.3442,0.04792,-8.9803e-08
1452,5204,0,2.4645,0.034256,-2.75e-07
1543,5212,0,2.3628,0.03783,8.8798e-07
1324,5186,0,2.452,0.027271,-1.1843e-06
1324,5202,0,2.445,0.027194,-3.8067e-07
1410,5213,0,2.3755,0.031912,3.6677e-06
1990,5201,0,2.2186,0.061464,1.4634e-06
1242,5194,0,2.4634,0.020934,8.5695e-07
1737,5221,0,2.201,0.048006,4.2154e-07
1243,5197,0,2.4172,0.021469,2.6845e-07
1369,5211,0,2.3432,0.028503,2.5161e-07
1414,5220,0,2.2667,0.031568,-3.7705e-07
1328,5195,0,2.323,0.025897,1.1502e-07
1286,5199,0,2.3694,0.023216,2.0013e-07
2196,4974,1,4.6199,0.075942,1.3394e-07
1083,5207,0,2.4232,0.011252,8.2454e-07
1503,5233,0,2.214,0.037524,-2.5433e-06
1692,5167,0,2.1139,0.047184,8.8856e-09
1330,5217,0,2.2553,0.026619,1.0598e-07
2045,5223,0,2.0595,0.063944,2.6525e-07
1460,5234,0,2.1714,0.032749,-1.6275e-06
892,5198,0,2.2323,0.012011,6.2391e-08
1203,5216,0,2.2978,0.022672,5.4574e-08
1142,5218,0,2.2641,0.021599,-1.7668e-06
1205,5232,0,2.2122,0.022676,2.0812e-07
1265,5209,0,2.2257,0.026266,2.0805e-07
1083,5225,0,2.1677,0.017385,-1.8707e-07
1266,5228,0,2.172,0.026879,4.6275e-08
1327,5219,0,2.1471,0.029544,1.9738e-06
1443,5229,0,2.1438,0.033631,4.8489e-07
1268,5240,0,2.1248,0.02667,7.0551e-07
